condition,scenario_id,trait,target_direction,pas_layer,pas_loglik_agreement,pas_selected_action,pas_selected_direction,pas_cosine_scores,pas_ranking
as_pas_only,trait_agreeableness_00861,agreeableness,high,21,False,trait_agreeableness_00861_act_002,high,"{'trait_agreeableness_00861_act_001': 0.1038549616932869, 'trait_agreeableness_00861_act_002': 0.14473271369934082, 'trait_agreeableness_00861_act_003': 0.06552869081497192, 'trait_agreeableness_00861_act_004': 0.06459321081638336}","[('trait_agreeableness_00861_act_002', 0.14473271369934082), ('trait_agreeableness_00861_act_001', 0.1038549616932869), ('trait_agreeableness_00861_act_003', 0.06552869081497192), ('trait_agreeableness_00861_act_004', 0.06459321081638336)]"
as_pas_only,trait_agreeableness_00862,agreeableness,high,21,False,trait_agreeableness_00862_act_002,high,"{'trait_agreeableness_00862_act_001': -0.07756471633911133, 'trait_agreeableness_00862_act_002': 0.1164725124835968, 'trait_agreeableness_00862_act_003': 0.038417741656303406, 'trait_agreeableness_00862_act_004': 0.0904456153512001}","[('trait_agreeableness_00862_act_002', 0.1164725124835968), ('trait_agreeableness_00862_act_004', 0.0904456153512001), ('trait_agreeableness_00862_act_003', 0.038417741656303406), ('trait_agreeableness_00862_act_001', -0.07756471633911133)]"
as_pas_only,trait_agreeableness_00863,agreeableness,high,21,True,trait_agreeableness_00863_act_001,high,"{'trait_agreeableness_00863_act_001': 0.10507199913263321, 'trait_agreeableness_00863_act_002': -0.03468501195311546, 'trait_agreeableness_00863_act_003': 0.07505970448255539, 'trait_agreeableness_00863_act_004': 0.011046876199543476}","[('trait_agreeableness_00863_act_001', 0.10507199913263321), ('trait_agreeableness_00863_act_003', 0.07505970448255539), ('trait_agreeableness_00863_act_004', 0.011046876199543476), ('trait_agreeableness_00863_act_002', -0.03468501195311546)]"
as_pas_only,trait_agreeableness_00864,agreeableness,high,21,True,trait_agreeableness_00864_act_003,high,"{'trait_agreeableness_00864_act_001': 0.009784926660358906, 'trait_agreeableness_00864_act_002': 0.021503282710909843, 'trait_agreeableness_00864_act_003': 0.12638217210769653, 'trait_agreeableness_00864_act_004': 0.08602561801671982}","[('trait_agreeableness_00864_act_003', 0.12638217210769653), ('trait_agreeableness_00864_act_004', 0.08602561801671982), ('trait_agreeableness_00864_act_002', 0.021503282710909843), ('trait_agreeableness_00864_act_001', 0.009784926660358906)]"
as_pas_only,trait_agreeableness_00865,agreeableness,high,21,True,trait_agreeableness_00865_act_002,high,"{'trait_agreeableness_00865_act_001': 0.07508882880210876, 'trait_agreeableness_00865_act_002': 0.07761310040950775, 'trait_agreeableness_00865_act_003': 0.006932966411113739, 'trait_agreeableness_00865_act_004': -0.010195638984441757}","[('trait_agreeableness_00865_act_002', 0.07761310040950775), ('trait_agreeableness_00865_act_001', 0.07508882880210876), ('trait_agreeableness_00865_act_003', 0.006932966411113739), ('trait_agreeableness_00865_act_004', -0.010195638984441757)]"
as_pas_only,trait_agreeableness_00866,agreeableness,high,21,False,trait_agreeableness_00866_act_002,high,"{'trait_agreeableness_00866_act_001': -0.011260458268225193, 'trait_agreeableness_00866_act_002': 0.081931471824646, 'trait_agreeableness_00866_act_003': -0.018595844507217407, 'trait_agreeableness_00866_act_004': 0.0567193329334259}","[('trait_agreeableness_00866_act_002', 0.081931471824646), ('trait_agreeableness_00866_act_004', 0.0567193329334259), ('trait_agreeableness_00866_act_001', -0.011260458268225193), ('trait_agreeableness_00866_act_003', -0.018595844507217407)]"
as_pas_only,trait_agreeableness_00867,agreeableness,high,21,False,trait_agreeableness_00867_act_003,high,"{'trait_agreeableness_00867_act_001': 0.08685838431119919, 'trait_agreeableness_00867_act_002': 0.06139435991644859, 'trait_agreeableness_00867_act_003': 0.09767281264066696, 'trait_agreeableness_00867_act_004': 0.018700210377573967}","[('trait_agreeableness_00867_act_003', 0.09767281264066696), ('trait_agreeableness_00867_act_001', 0.08685838431119919), ('trait_agreeableness_00867_act_002', 0.06139435991644859), ('trait_agreeableness_00867_act_004', 0.018700210377573967)]"
as_pas_only,trait_agreeableness_00868,agreeableness,high,21,False,trait_agreeableness_00868_act_004,high,"{'trait_agreeableness_00868_act_001': 0.004149576183408499, 'trait_agreeableness_00868_act_002': 0.03499162197113037, 'trait_agreeableness_00868_act_003': 0.09462776780128479, 'trait_agreeableness_00868_act_004': 0.10491590946912766}","[('trait_agreeableness_00868_act_004', 0.10491590946912766), ('trait_agreeableness_00868_act_003', 0.09462776780128479), ('trait_agreeableness_00868_act_002', 0.03499162197113037), ('trait_agreeableness_00868_act_001', 0.004149576183408499)]"
as_pas_only,trait_agreeableness_00869,agreeableness,high,21,False,trait_agreeableness_00869_act_002,high,"{'trait_agreeableness_00869_act_001': 0.09595447778701782, 'trait_agreeableness_00869_act_002': 0.11087394505739212, 'trait_agreeableness_00869_act_003': 0.03974069654941559, 'trait_agreeableness_00869_act_004': 0.013656917959451675}","[('trait_agreeableness_00869_act_002', 0.11087394505739212), ('trait_agreeableness_00869_act_001', 0.09595447778701782), ('trait_agreeableness_00869_act_003', 0.03974069654941559), ('trait_agreeableness_00869_act_004', 0.013656917959451675)]"
as_pas_only,trait_agreeableness_00870,agreeableness,high,21,False,trait_agreeableness_00870_act_004,high,"{'trait_agreeableness_00870_act_001': -0.0223418977111578, 'trait_agreeableness_00870_act_002': 0.07045553624629974, 'trait_agreeableness_00870_act_003': 0.009377907030284405, 'trait_agreeableness_00870_act_004': 0.08758702129125595}","[('trait_agreeableness_00870_act_004', 0.08758702129125595), ('trait_agreeableness_00870_act_002', 0.07045553624629974), ('trait_agreeableness_00870_act_003', 0.009377907030284405), ('trait_agreeableness_00870_act_001', -0.0223418977111578)]"
as_pas_only,trait_agreeableness_00871,agreeableness,high,21,True,trait_agreeableness_00871_act_003,high,"{'trait_agreeableness_00871_act_001': 0.06013711914420128, 'trait_agreeableness_00871_act_002': -0.017701659351587296, 'trait_agreeableness_00871_act_003': 0.10721439123153687, 'trait_agreeableness_00871_act_004': -0.015713676810264587}","[('trait_agreeableness_00871_act_003', 0.10721439123153687), ('trait_agreeableness_00871_act_001', 0.06013711914420128), ('trait_agreeableness_00871_act_004', -0.015713676810264587), ('trait_agreeableness_00871_act_002', -0.017701659351587296)]"
as_pas_only,trait_agreeableness_00872,agreeableness,high,21,False,trait_agreeableness_00872_act_004,high,"{'trait_agreeableness_00872_act_001': 0.016894683241844177, 'trait_agreeableness_00872_act_002': -0.023034777492284775, 'trait_agreeableness_00872_act_003': 0.07714850455522537, 'trait_agreeableness_00872_act_004': 0.13728590309619904}","[('trait_agreeableness_00872_act_004', 0.13728590309619904), ('trait_agreeableness_00872_act_003', 0.07714850455522537), ('trait_agreeableness_00872_act_001', 0.016894683241844177), ('trait_agreeableness_00872_act_002', -0.023034777492284775)]"
as_pas_only,trait_agreeableness_00873,agreeableness,high,21,False,trait_agreeableness_00873_act_001,high,"{'trait_agreeableness_00873_act_001': 0.07848236709833145, 'trait_agreeableness_00873_act_002': 0.05292895436286926, 'trait_agreeableness_00873_act_003': -0.034191809594631195, 'trait_agreeableness_00873_act_004': -0.013699406757950783}","[('trait_agreeableness_00873_act_001', 0.07848236709833145), ('trait_agreeableness_00873_act_002', 0.05292895436286926), ('trait_agreeableness_00873_act_004', -0.013699406757950783), ('trait_agreeableness_00873_act_003', -0.034191809594631195)]"
as_pas_only,trait_agreeableness_00874,agreeableness,high,21,True,trait_agreeableness_00874_act_002,high,"{'trait_agreeableness_00874_act_001': 0.018487824127078056, 'trait_agreeableness_00874_act_002': 0.10351978242397308, 'trait_agreeableness_00874_act_003': 0.02142000012099743, 'trait_agreeableness_00874_act_004': 0.09611662477254868}","[('trait_agreeableness_00874_act_002', 0.10351978242397308), ('trait_agreeableness_00874_act_004', 0.09611662477254868), ('trait_agreeableness_00874_act_003', 0.02142000012099743), ('trait_agreeableness_00874_act_001', 0.018487824127078056)]"
as_pas_only,trait_agreeableness_00875,agreeableness,high,21,False,trait_agreeableness_00875_act_003,high,"{'trait_agreeableness_00875_act_001': 0.09904264658689499, 'trait_agreeableness_00875_act_002': 0.0015355008654296398, 'trait_agreeableness_00875_act_003': 0.1336899697780609, 'trait_agreeableness_00875_act_004': 0.03331088647246361}","[('trait_agreeableness_00875_act_003', 0.1336899697780609), ('trait_agreeableness_00875_act_001', 0.09904264658689499), ('trait_agreeableness_00875_act_004', 0.03331088647246361), ('trait_agreeableness_00875_act_002', 0.0015355008654296398)]"
as_pas_only,trait_agreeableness_00876,agreeableness,high,21,False,trait_agreeableness_00876_act_004,high,"{'trait_agreeableness_00876_act_001': -0.02823922596871853, 'trait_agreeableness_00876_act_002': -0.06399060040712357, 'trait_agreeableness_00876_act_003': 0.04063902422785759, 'trait_agreeableness_00876_act_004': 0.05321726202964783}","[('trait_agreeableness_00876_act_004', 0.05321726202964783), ('trait_agreeableness_00876_act_003', 0.04063902422785759), ('trait_agreeableness_00876_act_001', -0.02823922596871853), ('trait_agreeableness_00876_act_002', -0.06399060040712357)]"
as_pas_only,trait_agreeableness_00877,agreeableness,high,21,True,trait_agreeableness_00877_act_002,high,"{'trait_agreeableness_00877_act_001': 0.028575193136930466, 'trait_agreeableness_00877_act_002': 0.051560673862695694, 'trait_agreeableness_00877_act_003': -0.010204412043094635, 'trait_agreeableness_00877_act_004': -0.03171861171722412}","[('trait_agreeableness_00877_act_002', 0.051560673862695694), ('trait_agreeableness_00877_act_001', 0.028575193136930466), ('trait_agreeableness_00877_act_003', -0.010204412043094635), ('trait_agreeableness_00877_act_004', -0.03171861171722412)]"
as_pas_only,trait_agreeableness_00878,agreeableness,high,21,False,trait_agreeableness_00878_act_004,high,"{'trait_agreeableness_00878_act_001': -0.02294922061264515, 'trait_agreeableness_00878_act_002': 0.06001537665724754, 'trait_agreeableness_00878_act_003': -0.0077629475854337215, 'trait_agreeableness_00878_act_004': 0.06263524293899536}","[('trait_agreeableness_00878_act_004', 0.06263524293899536), ('trait_agreeableness_00878_act_002', 0.06001537665724754), ('trait_agreeableness_00878_act_003', -0.0077629475854337215), ('trait_agreeableness_00878_act_001', -0.02294922061264515)]"
as_pas_only,trait_agreeableness_00879,agreeableness,high,21,False,trait_agreeableness_00879_act_001,high,"{'trait_agreeableness_00879_act_001': 0.06669721007347107, 'trait_agreeableness_00879_act_002': -0.004072918556630611, 'trait_agreeableness_00879_act_003': 0.028573794290423393, 'trait_agreeableness_00879_act_004': -0.05370354652404785}","[('trait_agreeableness_00879_act_001', 0.06669721007347107), ('trait_agreeableness_00879_act_003', 0.028573794290423393), ('trait_agreeableness_00879_act_002', -0.004072918556630611), ('trait_agreeableness_00879_act_004', -0.05370354652404785)]"
as_pas_only,trait_agreeableness_00880,agreeableness,high,21,False,trait_agreeableness_00880_act_003,high,"{'trait_agreeableness_00880_act_001': -0.054616279900074005, 'trait_agreeableness_00880_act_002': 0.009730393067002296, 'trait_agreeableness_00880_act_003': 0.11833249032497406, 'trait_agreeableness_00880_act_004': 0.0852355808019638}","[('trait_agreeableness_00880_act_003', 0.11833249032497406), ('trait_agreeableness_00880_act_004', 0.0852355808019638), ('trait_agreeableness_00880_act_002', 0.009730393067002296), ('trait_agreeableness_00880_act_001', -0.054616279900074005)]"
as_pas_only,trait_agreeableness_00881,agreeableness,high,21,True,trait_agreeableness_00881_act_001,high,"{'trait_agreeableness_00881_act_001': 0.09421057254076004, 'trait_agreeableness_00881_act_002': 0.04262431710958481, 'trait_agreeableness_00881_act_003': 0.013690744526684284, 'trait_agreeableness_00881_act_004': -0.048886872828006744}","[('trait_agreeableness_00881_act_001', 0.09421057254076004), ('trait_agreeableness_00881_act_002', 0.04262431710958481), ('trait_agreeableness_00881_act_003', 0.013690744526684284), ('trait_agreeableness_00881_act_004', -0.048886872828006744)]"
as_pas_only,trait_agreeableness_00882,agreeableness,high,21,False,trait_agreeableness_00882_act_004,high,"{'trait_agreeableness_00882_act_001': -0.017870504409074783, 'trait_agreeableness_00882_act_002': 0.08976764976978302, 'trait_agreeableness_00882_act_003': -0.019867368042469025, 'trait_agreeableness_00882_act_004': 0.10021191090345383}","[('trait_agreeableness_00882_act_004', 0.10021191090345383), ('trait_agreeableness_00882_act_002', 0.08976764976978302), ('trait_agreeableness_00882_act_001', -0.017870504409074783), ('trait_agreeableness_00882_act_003', -0.019867368042469025)]"
as_pas_only,trait_agreeableness_00883,agreeableness,high,21,False,trait_agreeableness_00883_act_001,high,"{'trait_agreeableness_00883_act_001': 0.09986875206232071, 'trait_agreeableness_00883_act_002': -0.016817839816212654, 'trait_agreeableness_00883_act_003': 0.04457297921180725, 'trait_agreeableness_00883_act_004': 0.007897683419287205}","[('trait_agreeableness_00883_act_001', 0.09986875206232071), ('trait_agreeableness_00883_act_003', 0.04457297921180725), ('trait_agreeableness_00883_act_004', 0.007897683419287205), ('trait_agreeableness_00883_act_002', -0.016817839816212654)]"
as_pas_only,trait_agreeableness_00884,agreeableness,high,21,False,trait_agreeableness_00884_act_004,high,"{'trait_agreeableness_00884_act_001': -0.019390368834137917, 'trait_agreeableness_00884_act_002': -0.0018765719141811132, 'trait_agreeableness_00884_act_003': 0.048964109271764755, 'trait_agreeableness_00884_act_004': 0.10787360370159149}","[('trait_agreeableness_00884_act_004', 0.10787360370159149), ('trait_agreeableness_00884_act_003', 0.048964109271764755), ('trait_agreeableness_00884_act_002', -0.0018765719141811132), ('trait_agreeableness_00884_act_001', -0.019390368834137917)]"
as_pas_only,trait_agreeableness_00885,agreeableness,high,21,True,trait_agreeableness_00885_act_002,high,"{'trait_agreeableness_00885_act_001': 0.001460819854401052, 'trait_agreeableness_00885_act_002': 0.0654977411031723, 'trait_agreeableness_00885_act_003': -0.043426819145679474, 'trait_agreeableness_00885_act_004': 0.043845564126968384}","[('trait_agreeableness_00885_act_002', 0.0654977411031723), ('trait_agreeableness_00885_act_004', 0.043845564126968384), ('trait_agreeableness_00885_act_001', 0.001460819854401052), ('trait_agreeableness_00885_act_003', -0.043426819145679474)]"
as_pas_only,trait_agreeableness_00886,agreeableness,high,21,False,trait_agreeableness_00886_act_002,high,"{'trait_agreeableness_00886_act_001': -0.03861963003873825, 'trait_agreeableness_00886_act_002': 0.08804440498352051, 'trait_agreeableness_00886_act_003': 0.016529502347111702, 'trait_agreeableness_00886_act_004': 0.044738709926605225}","[('trait_agreeableness_00886_act_002', 0.08804440498352051), ('trait_agreeableness_00886_act_004', 0.044738709926605225), ('trait_agreeableness_00886_act_003', 0.016529502347111702), ('trait_agreeableness_00886_act_001', -0.03861963003873825)]"
as_pas_only,trait_agreeableness_00887,agreeableness,high,21,True,trait_agreeableness_00887_act_003,high,"{'trait_agreeableness_00887_act_001': 0.044680818915367126, 'trait_agreeableness_00887_act_002': -0.06915710121393204, 'trait_agreeableness_00887_act_003': 0.05069417506456375, 'trait_agreeableness_00887_act_004': 0.013905510306358337}","[('trait_agreeableness_00887_act_003', 0.05069417506456375), ('trait_agreeableness_00887_act_001', 0.044680818915367126), ('trait_agreeableness_00887_act_004', 0.013905510306358337), ('trait_agreeableness_00887_act_002', -0.06915710121393204)]"
as_pas_only,trait_agreeableness_00888,agreeableness,high,21,False,trait_agreeableness_00888_act_004,high,"{'trait_agreeableness_00888_act_001': -0.006095236632972956, 'trait_agreeableness_00888_act_002': 0.05506709963083267, 'trait_agreeableness_00888_act_003': 0.04432697594165802, 'trait_agreeableness_00888_act_004': 0.09589704871177673}","[('trait_agreeableness_00888_act_004', 0.09589704871177673), ('trait_agreeableness_00888_act_002', 0.05506709963083267), ('trait_agreeableness_00888_act_003', 0.04432697594165802), ('trait_agreeableness_00888_act_001', -0.006095236632972956)]"
as_pas_only,trait_agreeableness_00889,agreeableness,high,21,True,trait_agreeableness_00889_act_001,high,"{'trait_agreeableness_00889_act_001': 0.08616892993450165, 'trait_agreeableness_00889_act_002': 0.004202155862003565, 'trait_agreeableness_00889_act_003': -0.008475394919514656, 'trait_agreeableness_00889_act_004': -0.022831639274954796}","[('trait_agreeableness_00889_act_001', 0.08616892993450165), ('trait_agreeableness_00889_act_002', 0.004202155862003565), ('trait_agreeableness_00889_act_003', -0.008475394919514656), ('trait_agreeableness_00889_act_004', -0.022831639274954796)]"
as_pas_only,trait_agreeableness_00890,agreeableness,high,21,False,trait_agreeableness_00890_act_004,high,"{'trait_agreeableness_00890_act_001': -0.060930557548999786, 'trait_agreeableness_00890_act_002': 0.07910025119781494, 'trait_agreeableness_00890_act_003': 0.030156733468174934, 'trait_agreeableness_00890_act_004': 0.0932525023818016}","[('trait_agreeableness_00890_act_004', 0.0932525023818016), ('trait_agreeableness_00890_act_002', 0.07910025119781494), ('trait_agreeableness_00890_act_003', 0.030156733468174934), ('trait_agreeableness_00890_act_001', -0.060930557548999786)]"
as_pas_only,trait_agreeableness_00891,agreeableness,high,21,False,trait_agreeableness_00891_act_001,high,"{'trait_agreeableness_00891_act_001': 0.09255936741828918, 'trait_agreeableness_00891_act_002': 0.03822761029005051, 'trait_agreeableness_00891_act_003': 0.0675291046500206, 'trait_agreeableness_00891_act_004': 0.024204909801483154}","[('trait_agreeableness_00891_act_001', 0.09255936741828918), ('trait_agreeableness_00891_act_003', 0.0675291046500206), ('trait_agreeableness_00891_act_002', 0.03822761029005051), ('trait_agreeableness_00891_act_004', 0.024204909801483154)]"
as_pas_only,trait_agreeableness_00892,agreeableness,high,21,False,trait_agreeableness_00892_act_003,high,"{'trait_agreeableness_00892_act_001': 0.005695594009011984, 'trait_agreeableness_00892_act_002': 0.021984409540891647, 'trait_agreeableness_00892_act_003': 0.058815814554691315, 'trait_agreeableness_00892_act_004': 0.05814172327518463}","[('trait_agreeableness_00892_act_003', 0.058815814554691315), ('trait_agreeableness_00892_act_004', 0.05814172327518463), ('trait_agreeableness_00892_act_002', 0.021984409540891647), ('trait_agreeableness_00892_act_001', 0.005695594009011984)]"
as_pas_only,trait_agreeableness_00893,agreeableness,high,21,False,trait_agreeableness_00893_act_001,high,"{'trait_agreeableness_00893_act_001': 0.07127968966960907, 'trait_agreeableness_00893_act_002': 0.051060572266578674, 'trait_agreeableness_00893_act_003': 0.013989339582622051, 'trait_agreeableness_00893_act_004': -0.016397608444094658}","[('trait_agreeableness_00893_act_001', 0.07127968966960907), ('trait_agreeableness_00893_act_002', 0.051060572266578674), ('trait_agreeableness_00893_act_003', 0.013989339582622051), ('trait_agreeableness_00893_act_004', -0.016397608444094658)]"
as_pas_only,trait_agreeableness_00894,agreeableness,high,21,False,trait_agreeableness_00894_act_004,high,"{'trait_agreeableness_00894_act_001': 0.030235273763537407, 'trait_agreeableness_00894_act_002': 0.10657370835542679, 'trait_agreeableness_00894_act_003': -0.020211242139339447, 'trait_agreeableness_00894_act_004': 0.11298196762800217}","[('trait_agreeableness_00894_act_004', 0.11298196762800217), ('trait_agreeableness_00894_act_002', 0.10657370835542679), ('trait_agreeableness_00894_act_001', 0.030235273763537407), ('trait_agreeableness_00894_act_003', -0.020211242139339447)]"
as_pas_only,trait_agreeableness_00895,agreeableness,high,21,True,trait_agreeableness_00895_act_003,high,"{'trait_agreeableness_00895_act_001': 0.06937102228403091, 'trait_agreeableness_00895_act_002': -0.04803959280252457, 'trait_agreeableness_00895_act_003': 0.09797579795122147, 'trait_agreeableness_00895_act_004': -0.02189154550433159}","[('trait_agreeableness_00895_act_003', 0.09797579795122147), ('trait_agreeableness_00895_act_001', 0.06937102228403091), ('trait_agreeableness_00895_act_004', -0.02189154550433159), ('trait_agreeableness_00895_act_002', -0.04803959280252457)]"
as_pas_only,trait_agreeableness_00896,agreeableness,high,21,False,trait_agreeableness_00896_act_004,high,"{'trait_agreeableness_00896_act_001': -0.034039415419101715, 'trait_agreeableness_00896_act_002': -0.014404675923287868, 'trait_agreeableness_00896_act_003': 0.04666813835501671, 'trait_agreeableness_00896_act_004': 0.05123378336429596}","[('trait_agreeableness_00896_act_004', 0.05123378336429596), ('trait_agreeableness_00896_act_003', 0.04666813835501671), ('trait_agreeableness_00896_act_002', -0.014404675923287868), ('trait_agreeableness_00896_act_001', -0.034039415419101715)]"
as_pas_only,trait_agreeableness_00897,agreeableness,high,21,True,trait_agreeableness_00897_act_001,high,"{'trait_agreeableness_00897_act_001': 0.05679976940155029, 'trait_agreeableness_00897_act_002': 0.007833675481379032, 'trait_agreeableness_00897_act_003': -0.02789386734366417, 'trait_agreeableness_00897_act_004': -0.02187533676624298}","[('trait_agreeableness_00897_act_001', 0.05679976940155029), ('trait_agreeableness_00897_act_002', 0.007833675481379032), ('trait_agreeableness_00897_act_004', -0.02187533676624298), ('trait_agreeableness_00897_act_003', -0.02789386734366417)]"
as_pas_only,trait_agreeableness_00898,agreeableness,high,21,True,trait_agreeableness_00898_act_002,high,"{'trait_agreeableness_00898_act_001': -0.036183372139930725, 'trait_agreeableness_00898_act_002': 0.08982149511575699, 'trait_agreeableness_00898_act_003': -0.0012519415467977524, 'trait_agreeableness_00898_act_004': 0.06362500786781311}","[('trait_agreeableness_00898_act_002', 0.08982149511575699), ('trait_agreeableness_00898_act_004', 0.06362500786781311), ('trait_agreeableness_00898_act_003', -0.0012519415467977524), ('trait_agreeableness_00898_act_001', -0.036183372139930725)]"
as_pas_only,trait_agreeableness_00899,agreeableness,high,21,False,trait_agreeableness_00899_act_001,high,"{'trait_agreeableness_00899_act_001': 0.054154131561517715, 'trait_agreeableness_00899_act_002': -0.04772408679127693, 'trait_agreeableness_00899_act_003': 0.03969731554389, 'trait_agreeableness_00899_act_004': -0.03526977077126503}","[('trait_agreeableness_00899_act_001', 0.054154131561517715), ('trait_agreeableness_00899_act_003', 0.03969731554389), ('trait_agreeableness_00899_act_004', -0.03526977077126503), ('trait_agreeableness_00899_act_002', -0.04772408679127693)]"
