condition,scenario_id,trait,target_direction,pas_layer,pas_loglik_agreement,pas_selected_action,pas_selected_direction,pas_cosine_scores,pas_ranking
as_pas_only,trait_agreeableness_00715,agreeableness,high,21,False,trait_agreeableness_00715_act_003,high,"{'trait_agreeableness_00715_act_001': 0.04955696314573288, 'trait_agreeableness_00715_act_002': 0.03365394100546837, 'trait_agreeableness_00715_act_003': 0.09042292833328247, 'trait_agreeableness_00715_act_004': -0.003449661424383521}","[('trait_agreeableness_00715_act_003', 0.09042292833328247), ('trait_agreeableness_00715_act_001', 0.04955696314573288), ('trait_agreeableness_00715_act_002', 0.03365394100546837), ('trait_agreeableness_00715_act_004', -0.003449661424383521)]"
as_pas_only,trait_agreeableness_00716,agreeableness,high,21,True,trait_agreeableness_00716_act_003,high,"{'trait_agreeableness_00716_act_001': -0.028893794864416122, 'trait_agreeableness_00716_act_002': -0.008291981182992458, 'trait_agreeableness_00716_act_003': 0.06628440320491791, 'trait_agreeableness_00716_act_004': 0.04890521988272667}","[('trait_agreeableness_00716_act_003', 0.06628440320491791), ('trait_agreeableness_00716_act_004', 0.04890521988272667), ('trait_agreeableness_00716_act_002', -0.008291981182992458), ('trait_agreeableness_00716_act_001', -0.028893794864416122)]"
as_pas_only,trait_agreeableness_00717,agreeableness,high,21,False,trait_agreeableness_00717_act_002,high,"{'trait_agreeableness_00717_act_001': 0.13578489422798157, 'trait_agreeableness_00717_act_002': 0.13934804499149323, 'trait_agreeableness_00717_act_003': -0.02549086883664131, 'trait_agreeableness_00717_act_004': 0.06610507518053055}","[('trait_agreeableness_00717_act_002', 0.13934804499149323), ('trait_agreeableness_00717_act_001', 0.13578489422798157), ('trait_agreeableness_00717_act_004', 0.06610507518053055), ('trait_agreeableness_00717_act_003', -0.02549086883664131)]"
as_pas_only,trait_agreeableness_00718,agreeableness,high,21,False,trait_agreeableness_00718_act_004,high,"{'trait_agreeableness_00718_act_001': -0.004562364891171455, 'trait_agreeableness_00718_act_002': 0.014966555871069431, 'trait_agreeableness_00718_act_003': -0.029234634712338448, 'trait_agreeableness_00718_act_004': 0.020656226202845573}","[('trait_agreeableness_00718_act_004', 0.020656226202845573), ('trait_agreeableness_00718_act_002', 0.014966555871069431), ('trait_agreeableness_00718_act_001', -0.004562364891171455), ('trait_agreeableness_00718_act_003', -0.029234634712338448)]"
as_pas_only,trait_agreeableness_00719,agreeableness,high,21,True,trait_agreeableness_00719_act_003,high,"{'trait_agreeableness_00719_act_001': 0.10028966516256332, 'trait_agreeableness_00719_act_002': -0.03960445895791054, 'trait_agreeableness_00719_act_003': 0.13927683234214783, 'trait_agreeableness_00719_act_004': 0.028049563989043236}","[('trait_agreeableness_00719_act_003', 0.13927683234214783), ('trait_agreeableness_00719_act_001', 0.10028966516256332), ('trait_agreeableness_00719_act_004', 0.028049563989043236), ('trait_agreeableness_00719_act_002', -0.03960445895791054)]"
as_pas_only,trait_agreeableness_00720,agreeableness,high,21,False,trait_agreeableness_00720_act_004,high,"{'trait_agreeableness_00720_act_001': 0.005729031749069691, 'trait_agreeableness_00720_act_002': 0.001523884478956461, 'trait_agreeableness_00720_act_003': 0.08940153568983078, 'trait_agreeableness_00720_act_004': 0.12266284227371216}","[('trait_agreeableness_00720_act_004', 0.12266284227371216), ('trait_agreeableness_00720_act_003', 0.08940153568983078), ('trait_agreeableness_00720_act_001', 0.005729031749069691), ('trait_agreeableness_00720_act_002', 0.001523884478956461)]"
as_pas_only,trait_agreeableness_00721,agreeableness,high,21,True,trait_agreeableness_00721_act_001,high,"{'trait_agreeableness_00721_act_001': 0.13088206946849823, 'trait_agreeableness_00721_act_002': 0.08064384758472443, 'trait_agreeableness_00721_act_003': -0.03582196310162544, 'trait_agreeableness_00721_act_004': -0.048737771809101105}","[('trait_agreeableness_00721_act_001', 0.13088206946849823), ('trait_agreeableness_00721_act_002', 0.08064384758472443), ('trait_agreeableness_00721_act_003', -0.03582196310162544), ('trait_agreeableness_00721_act_004', -0.048737771809101105)]"
as_pas_only,trait_agreeableness_00722,agreeableness,high,21,False,trait_agreeableness_00722_act_004,high,"{'trait_agreeableness_00722_act_001': -0.02674238011240959, 'trait_agreeableness_00722_act_002': 0.009792976081371307, 'trait_agreeableness_00722_act_003': -0.030552038922905922, 'trait_agreeableness_00722_act_004': 0.05178861320018768}","[('trait_agreeableness_00722_act_004', 0.05178861320018768), ('trait_agreeableness_00722_act_002', 0.009792976081371307), ('trait_agreeableness_00722_act_001', -0.02674238011240959), ('trait_agreeableness_00722_act_003', -0.030552038922905922)]"
as_pas_only,trait_agreeableness_00723,agreeableness,high,21,True,trait_agreeableness_00723_act_003,high,"{'trait_agreeableness_00723_act_001': 0.020460670813918114, 'trait_agreeableness_00723_act_002': -0.10755671560764313, 'trait_agreeableness_00723_act_003': 0.09242649376392365, 'trait_agreeableness_00723_act_004': -0.04632076993584633}","[('trait_agreeableness_00723_act_003', 0.09242649376392365), ('trait_agreeableness_00723_act_001', 0.020460670813918114), ('trait_agreeableness_00723_act_004', -0.04632076993584633), ('trait_agreeableness_00723_act_002', -0.10755671560764313)]"
as_pas_only,trait_agreeableness_00724,agreeableness,high,21,True,trait_agreeableness_00724_act_004,high,"{'trait_agreeableness_00724_act_001': -0.022250661626458168, 'trait_agreeableness_00724_act_002': 0.03247009217739105, 'trait_agreeableness_00724_act_003': 0.07083945721387863, 'trait_agreeableness_00724_act_004': 0.09533338248729706}","[('trait_agreeableness_00724_act_004', 0.09533338248729706), ('trait_agreeableness_00724_act_003', 0.07083945721387863), ('trait_agreeableness_00724_act_002', 0.03247009217739105), ('trait_agreeableness_00724_act_001', -0.022250661626458168)]"
as_pas_only,trait_agreeableness_00725,agreeableness,high,21,False,trait_agreeableness_00725_act_002,high,"{'trait_agreeableness_00725_act_001': 0.04677431285381317, 'trait_agreeableness_00725_act_002': 0.05525653064250946, 'trait_agreeableness_00725_act_003': 0.038436129689216614, 'trait_agreeableness_00725_act_004': 0.033391259610652924}","[('trait_agreeableness_00725_act_002', 0.05525653064250946), ('trait_agreeableness_00725_act_001', 0.04677431285381317), ('trait_agreeableness_00725_act_003', 0.038436129689216614), ('trait_agreeableness_00725_act_004', 0.033391259610652924)]"
as_pas_only,trait_agreeableness_00726,agreeableness,high,21,False,trait_agreeableness_00726_act_004,high,"{'trait_agreeableness_00726_act_001': 0.020340854302048683, 'trait_agreeableness_00726_act_002': 0.047664858400821686, 'trait_agreeableness_00726_act_003': 0.010704065673053265, 'trait_agreeableness_00726_act_004': 0.08519454300403595}","[('trait_agreeableness_00726_act_004', 0.08519454300403595), ('trait_agreeableness_00726_act_002', 0.047664858400821686), ('trait_agreeableness_00726_act_001', 0.020340854302048683), ('trait_agreeableness_00726_act_003', 0.010704065673053265)]"
as_pas_only,trait_agreeableness_00727,agreeableness,high,21,True,trait_agreeableness_00727_act_003,high,"{'trait_agreeableness_00727_act_001': 0.03716617077589035, 'trait_agreeableness_00727_act_002': -0.02358909696340561, 'trait_agreeableness_00727_act_003': 0.09794836491346359, 'trait_agreeableness_00727_act_004': -0.02687961421906948}","[('trait_agreeableness_00727_act_003', 0.09794836491346359), ('trait_agreeableness_00727_act_001', 0.03716617077589035), ('trait_agreeableness_00727_act_002', -0.02358909696340561), ('trait_agreeableness_00727_act_004', -0.02687961421906948)]"
as_pas_only,trait_agreeableness_00728,agreeableness,high,21,False,trait_agreeableness_00728_act_004,high,"{'trait_agreeableness_00728_act_001': -0.009014161303639412, 'trait_agreeableness_00728_act_002': 0.013080163858830929, 'trait_agreeableness_00728_act_003': 0.04624433070421219, 'trait_agreeableness_00728_act_004': 0.051022667437791824}","[('trait_agreeableness_00728_act_004', 0.051022667437791824), ('trait_agreeableness_00728_act_003', 0.04624433070421219), ('trait_agreeableness_00728_act_002', 0.013080163858830929), ('trait_agreeableness_00728_act_001', -0.009014161303639412)]"
as_pas_only,trait_agreeableness_00729,agreeableness,high,21,False,trait_agreeableness_00729_act_001,high,"{'trait_agreeableness_00729_act_001': 0.10672690719366074, 'trait_agreeableness_00729_act_002': 0.10511130094528198, 'trait_agreeableness_00729_act_003': 0.09011790156364441, 'trait_agreeableness_00729_act_004': 0.049610406160354614}","[('trait_agreeableness_00729_act_001', 0.10672690719366074), ('trait_agreeableness_00729_act_002', 0.10511130094528198), ('trait_agreeableness_00729_act_003', 0.09011790156364441), ('trait_agreeableness_00729_act_004', 0.049610406160354614)]"
as_pas_only,trait_agreeableness_00730,agreeableness,high,21,False,trait_agreeableness_00730_act_004,high,"{'trait_agreeableness_00730_act_001': -0.029285738244652748, 'trait_agreeableness_00730_act_002': 0.07930497825145721, 'trait_agreeableness_00730_act_003': -0.02383725717663765, 'trait_agreeableness_00730_act_004': 0.10239601135253906}","[('trait_agreeableness_00730_act_004', 0.10239601135253906), ('trait_agreeableness_00730_act_002', 0.07930497825145721), ('trait_agreeableness_00730_act_003', -0.02383725717663765), ('trait_agreeableness_00730_act_001', -0.029285738244652748)]"
as_pas_only,trait_agreeableness_00731,agreeableness,high,21,False,trait_agreeableness_00731_act_001,high,"{'trait_agreeableness_00731_act_001': 0.09259940683841705, 'trait_agreeableness_00731_act_002': -0.04492548108100891, 'trait_agreeableness_00731_act_003': 0.08932437747716904, 'trait_agreeableness_00731_act_004': 0.03456621244549751}","[('trait_agreeableness_00731_act_001', 0.09259940683841705), ('trait_agreeableness_00731_act_003', 0.08932437747716904), ('trait_agreeableness_00731_act_004', 0.03456621244549751), ('trait_agreeableness_00731_act_002', -0.04492548108100891)]"
as_pas_only,trait_agreeableness_00732,agreeableness,high,21,False,trait_agreeableness_00732_act_003,high,"{'trait_agreeableness_00732_act_001': -0.022987786680459976, 'trait_agreeableness_00732_act_002': -0.007462972309440374, 'trait_agreeableness_00732_act_003': 0.10583504289388657, 'trait_agreeableness_00732_act_004': 0.069550521671772}","[('trait_agreeableness_00732_act_003', 0.10583504289388657), ('trait_agreeableness_00732_act_004', 0.069550521671772), ('trait_agreeableness_00732_act_002', -0.007462972309440374), ('trait_agreeableness_00732_act_001', -0.022987786680459976)]"
as_pas_only,trait_agreeableness_00733,agreeableness,high,21,False,trait_agreeableness_00733_act_002,high,"{'trait_agreeableness_00733_act_001': 0.03818695619702339, 'trait_agreeableness_00733_act_002': 0.06387653201818466, 'trait_agreeableness_00733_act_003': -0.022896643728017807, 'trait_agreeableness_00733_act_004': -0.009484490379691124}","[('trait_agreeableness_00733_act_002', 0.06387653201818466), ('trait_agreeableness_00733_act_001', 0.03818695619702339), ('trait_agreeableness_00733_act_004', -0.009484490379691124), ('trait_agreeableness_00733_act_003', -0.022896643728017807)]"
as_pas_only,trait_agreeableness_00734,agreeableness,high,21,False,trait_agreeableness_00734_act_002,high,"{'trait_agreeableness_00734_act_001': 0.055165812373161316, 'trait_agreeableness_00734_act_002': 0.12196320295333862, 'trait_agreeableness_00734_act_003': 0.08999345451593399, 'trait_agreeableness_00734_act_004': 0.10033652186393738}","[('trait_agreeableness_00734_act_002', 0.12196320295333862), ('trait_agreeableness_00734_act_004', 0.10033652186393738), ('trait_agreeableness_00734_act_003', 0.08999345451593399), ('trait_agreeableness_00734_act_001', 0.055165812373161316)]"
as_pas_only,trait_agreeableness_00735,agreeableness,high,21,False,trait_agreeableness_00735_act_001,high,"{'trait_agreeableness_00735_act_001': 0.11504241079092026, 'trait_agreeableness_00735_act_002': -0.011118847876787186, 'trait_agreeableness_00735_act_003': 0.029582930728793144, 'trait_agreeableness_00735_act_004': 0.04918910935521126}","[('trait_agreeableness_00735_act_001', 0.11504241079092026), ('trait_agreeableness_00735_act_004', 0.04918910935521126), ('trait_agreeableness_00735_act_003', 0.029582930728793144), ('trait_agreeableness_00735_act_002', -0.011118847876787186)]"
as_pas_only,trait_agreeableness_00736,agreeableness,high,21,False,trait_agreeableness_00736_act_004,high,"{'trait_agreeableness_00736_act_001': 0.036267127841711044, 'trait_agreeableness_00736_act_002': -0.012376203201711178, 'trait_agreeableness_00736_act_003': 0.056840475648641586, 'trait_agreeableness_00736_act_004': 0.1015375629067421}","[('trait_agreeableness_00736_act_004', 0.1015375629067421), ('trait_agreeableness_00736_act_003', 0.056840475648641586), ('trait_agreeableness_00736_act_001', 0.036267127841711044), ('trait_agreeableness_00736_act_002', -0.012376203201711178)]"
as_pas_only,trait_agreeableness_00737,agreeableness,high,21,True,trait_agreeableness_00737_act_002,high,"{'trait_agreeableness_00737_act_001': 0.07791776955127716, 'trait_agreeableness_00737_act_002': 0.0919482633471489, 'trait_agreeableness_00737_act_003': -0.003947507590055466, 'trait_agreeableness_00737_act_004': -0.0225979033857584}","[('trait_agreeableness_00737_act_002', 0.0919482633471489), ('trait_agreeableness_00737_act_001', 0.07791776955127716), ('trait_agreeableness_00737_act_003', -0.003947507590055466), ('trait_agreeableness_00737_act_004', -0.0225979033857584)]"
as_pas_only,trait_agreeableness_00738,agreeableness,high,21,True,trait_agreeableness_00738_act_002,high,"{'trait_agreeableness_00738_act_001': 0.03288910537958145, 'trait_agreeableness_00738_act_002': 0.06152230501174927, 'trait_agreeableness_00738_act_003': 0.03870628774166107, 'trait_agreeableness_00738_act_004': 0.03563233092427254}","[('trait_agreeableness_00738_act_002', 0.06152230501174927), ('trait_agreeableness_00738_act_003', 0.03870628774166107), ('trait_agreeableness_00738_act_004', 0.03563233092427254), ('trait_agreeableness_00738_act_001', 0.03288910537958145)]"
as_pas_only,trait_agreeableness_00739,agreeableness,high,21,True,trait_agreeableness_00739_act_003,high,"{'trait_agreeableness_00739_act_001': 0.03303438425064087, 'trait_agreeableness_00739_act_002': -0.012206015177071095, 'trait_agreeableness_00739_act_003': 0.07515571266412735, 'trait_agreeableness_00739_act_004': -0.018444882705807686}","[('trait_agreeableness_00739_act_003', 0.07515571266412735), ('trait_agreeableness_00739_act_001', 0.03303438425064087), ('trait_agreeableness_00739_act_002', -0.012206015177071095), ('trait_agreeableness_00739_act_004', -0.018444882705807686)]"
as_pas_only,trait_agreeableness_00740,agreeableness,high,21,False,trait_agreeableness_00740_act_003,high,"{'trait_agreeableness_00740_act_001': -0.0028829574584960938, 'trait_agreeableness_00740_act_002': -0.03313520923256874, 'trait_agreeableness_00740_act_003': 0.06817677617073059, 'trait_agreeableness_00740_act_004': 0.03779219090938568}","[('trait_agreeableness_00740_act_003', 0.06817677617073059), ('trait_agreeableness_00740_act_004', 0.03779219090938568), ('trait_agreeableness_00740_act_001', -0.0028829574584960938), ('trait_agreeableness_00740_act_002', -0.03313520923256874)]"
as_pas_only,trait_agreeableness_00741,agreeableness,high,21,False,trait_agreeableness_00741_act_002,high,"{'trait_agreeableness_00741_act_001': 0.09085305035114288, 'trait_agreeableness_00741_act_002': 0.10191620886325836, 'trait_agreeableness_00741_act_003': -0.030904706567525864, 'trait_agreeableness_00741_act_004': -0.059131309390068054}","[('trait_agreeableness_00741_act_002', 0.10191620886325836), ('trait_agreeableness_00741_act_001', 0.09085305035114288), ('trait_agreeableness_00741_act_003', -0.030904706567525864), ('trait_agreeableness_00741_act_004', -0.059131309390068054)]"
as_pas_only,trait_agreeableness_00742,agreeableness,high,21,False,trait_agreeableness_00742_act_004,high,"{'trait_agreeableness_00742_act_001': -0.004927313886582851, 'trait_agreeableness_00742_act_002': 0.0702197477221489, 'trait_agreeableness_00742_act_003': -0.0005452657933346927, 'trait_agreeableness_00742_act_004': 0.1087365671992302}","[('trait_agreeableness_00742_act_004', 0.1087365671992302), ('trait_agreeableness_00742_act_002', 0.0702197477221489), ('trait_agreeableness_00742_act_003', -0.0005452657933346927), ('trait_agreeableness_00742_act_001', -0.004927313886582851)]"
as_pas_only,trait_agreeableness_00743,agreeableness,high,21,False,trait_agreeableness_00743_act_001,high,"{'trait_agreeableness_00743_act_001': 0.08086071908473969, 'trait_agreeableness_00743_act_002': -0.03636113926768303, 'trait_agreeableness_00743_act_003': 0.053282011300325394, 'trait_agreeableness_00743_act_004': 0.023628119379281998}","[('trait_agreeableness_00743_act_001', 0.08086071908473969), ('trait_agreeableness_00743_act_003', 0.053282011300325394), ('trait_agreeableness_00743_act_004', 0.023628119379281998), ('trait_agreeableness_00743_act_002', -0.03636113926768303)]"
as_pas_only,trait_agreeableness_00744,agreeableness,high,21,True,trait_agreeableness_00744_act_003,high,"{'trait_agreeableness_00744_act_001': 0.0402267761528492, 'trait_agreeableness_00744_act_002': 0.010632146149873734, 'trait_agreeableness_00744_act_003': 0.10018038749694824, 'trait_agreeableness_00744_act_004': 0.06655660271644592}","[('trait_agreeableness_00744_act_003', 0.10018038749694824), ('trait_agreeableness_00744_act_004', 0.06655660271644592), ('trait_agreeableness_00744_act_001', 0.0402267761528492), ('trait_agreeableness_00744_act_002', 0.010632146149873734)]"
as_pas_only,trait_agreeableness_00745,agreeableness,high,21,False,trait_agreeableness_00745_act_001,high,"{'trait_agreeableness_00745_act_001': 0.15224723517894745, 'trait_agreeableness_00745_act_002': 0.05536121875047684, 'trait_agreeableness_00745_act_003': 0.008333561010658741, 'trait_agreeableness_00745_act_004': -0.006616797298192978}","[('trait_agreeableness_00745_act_001', 0.15224723517894745), ('trait_agreeableness_00745_act_002', 0.05536121875047684), ('trait_agreeableness_00745_act_003', 0.008333561010658741), ('trait_agreeableness_00745_act_004', -0.006616797298192978)]"
as_pas_only,trait_agreeableness_00746,agreeableness,high,21,True,trait_agreeableness_00746_act_002,high,"{'trait_agreeableness_00746_act_001': 0.012928709387779236, 'trait_agreeableness_00746_act_002': 0.13583797216415405, 'trait_agreeableness_00746_act_003': -0.02254815585911274, 'trait_agreeableness_00746_act_004': 0.09721770882606506}","[('trait_agreeableness_00746_act_002', 0.13583797216415405), ('trait_agreeableness_00746_act_004', 0.09721770882606506), ('trait_agreeableness_00746_act_001', 0.012928709387779236), ('trait_agreeableness_00746_act_003', -0.02254815585911274)]"
as_pas_only,trait_agreeableness_00747,agreeableness,high,21,False,trait_agreeableness_00747_act_003,high,"{'trait_agreeableness_00747_act_001': 0.0671878457069397, 'trait_agreeableness_00747_act_002': -0.028856730088591576, 'trait_agreeableness_00747_act_003': 0.11331247538328171, 'trait_agreeableness_00747_act_004': -0.01957017183303833}","[('trait_agreeableness_00747_act_003', 0.11331247538328171), ('trait_agreeableness_00747_act_001', 0.0671878457069397), ('trait_agreeableness_00747_act_004', -0.01957017183303833), ('trait_agreeableness_00747_act_002', -0.028856730088591576)]"
as_pas_only,trait_agreeableness_00748,agreeableness,high,21,False,trait_agreeableness_00748_act_004,high,"{'trait_agreeableness_00748_act_001': -0.023106856271624565, 'trait_agreeableness_00748_act_002': 0.011854374781250954, 'trait_agreeableness_00748_act_003': 0.07295728474855423, 'trait_agreeableness_00748_act_004': 0.10242577642202377}","[('trait_agreeableness_00748_act_004', 0.10242577642202377), ('trait_agreeableness_00748_act_003', 0.07295728474855423), ('trait_agreeableness_00748_act_002', 0.011854374781250954), ('trait_agreeableness_00748_act_001', -0.023106856271624565)]"
as_pas_only,trait_agreeableness_00749,agreeableness,high,21,False,trait_agreeableness_00749_act_001,high,"{'trait_agreeableness_00749_act_001': 0.1285914182662964, 'trait_agreeableness_00749_act_002': 0.09499184787273407, 'trait_agreeableness_00749_act_003': -0.08388332277536392, 'trait_agreeableness_00749_act_004': -0.04835027456283569}","[('trait_agreeableness_00749_act_001', 0.1285914182662964), ('trait_agreeableness_00749_act_002', 0.09499184787273407), ('trait_agreeableness_00749_act_004', -0.04835027456283569), ('trait_agreeableness_00749_act_003', -0.08388332277536392)]"
