scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00711,agreeableness,high,as_pas_only,none,trait_agreeableness_00711_act_002,low,"['trait_agreeableness_00711_act_001', 'trait_agreeableness_00711_act_002', 'trait_agreeableness_00711_act_003', 'trait_agreeableness_00711_act_004']","['Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.', 'Take the job; advancing in your career is a priority, and the significant pay increase justifies the move.', 'You could consider accepting the job and finding ways to maintain strong relationships with your family and friends through regular visits and digital communication.', 'Move to the new city; it’s a valuable opportunity for professional growth, and personal relationships can adapt if they’re truly important.']","['high', 'low', 'high', 'low']","[-13.6875, -0.994140625, -13.796875, -9.9375]","[-0.4888392857142857, -0.04518821022727273, -0.551875, -0.38221153846153844]","[0.2169283777475357, 0.3380582630634308, 0.20367620885372162, 0.24133716523647308]",0.4206045803337607,0.4206045803337607,-0.07939541966623931
trait_agreeableness_00712,agreeableness,high,as_pas_only,none,trait_agreeableness_00712_act_002,low,"['trait_agreeableness_00712_act_001', 'trait_agreeableness_00712_act_002', 'trait_agreeableness_00712_act_003', 'trait_agreeableness_00712_act_004']","['Consider leveraging your time on more personal meetings where you can have genuine interactions, rather than a large industry event.', 'Skip the dinner if it really goes against your preferences and focus on networking in ways that make you feel comfortable.', 'You might find it rewarding to go and connect with a few people, making the experience more manageable and meaningful for you.', 'Consider attending the dinner to nurture relationships that could be beneficial for future collaborations or opportunities.']","['low', 'low', 'high', 'high']","[-6.12890625, -0.489501953125, -2.78125, -1.31640625]","[-0.2785866477272727, -0.022250088778409092, -0.11588541666666667, -0.07743566176470588]","[0.21314316987991333, 0.2754209637641907, 0.2508023977279663, 0.2606334686279297]",0.511435866355896,0.511435866355896,0.011435866355895996
trait_agreeableness_00713,agreeableness,high,as_pas_only,none,trait_agreeableness_00713_act_004,low,"['trait_agreeableness_00713_act_001', 'trait_agreeableness_00713_act_002', 'trait_agreeableness_00713_act_003', 'trait_agreeableness_00713_act_004']","[""You could accept the nomination gracefully as it honors not just your work but also your team's effort."", 'Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.', 'Decline the nomination if it makes you uncomfortable; maintaining your personal comfort is more important than external recognition.', 'You might just let them know that while you appreciate the gesture, you prefer achievements to be celebrated internally rather than publicly.']","['high', 'high', 'low', 'low']","[-6.5859375, -0.8798828125, -3.30078125, -0.9462890625]","[-0.329296875, -0.04189918154761905, -0.15718005952380953, -0.0394287109375]","[0.20588745176792145, 0.2744385600090027, 0.24455656111240387, 0.2751173973083496]",0.48032602609175523,0.48032602609175523,-0.01967397390824477
trait_agreeableness_00714,agreeableness,high,as_pas_only,none,trait_agreeableness_00714_act_003,low,"['trait_agreeableness_00714_act_001', 'trait_agreeableness_00714_act_002', 'trait_agreeableness_00714_act_003', 'trait_agreeableness_00714_act_004']","['Just let them know that your current responsibilities cannot be set aside, and you must prioritize completing your pending work this weekend.', 'You might consider delegating some of your tasks or rescheduling commitments so you can join your friends and maintain those cherished relationships.', 'Suggest an alternate weekend for the getaway when you are less busy, demonstrating your interest while staying committed to your personal obligations.', 'Perhaps you could work a few extra hours before the weekend to clear up some urgent tasks, allowing you to enjoy the getaway without worries.']","['low', 'high', 'low', 'high']","[-7.90625, -0.7392578125, -0.73388671875, -3.3125]","[-0.3294270833333333, -0.0295703125, -0.02935546875, -0.12268518518518519]","[0.20286913216114044, 0.2738054692745209, 0.2738642990589142, 0.2494610995054245]",0.5232665687799454,0.5232665687799454,0.023266568779945374
trait_agreeableness_00715,agreeableness,high,as_pas_only,none,trait_agreeableness_00715_act_001,high,"['trait_agreeableness_00715_act_001', 'trait_agreeableness_00715_act_002', 'trait_agreeableness_00715_act_003', 'trait_agreeableness_00715_act_004']","['Suggest a team coffee break for everyone to refresh and help Ulisess feel less isolated in his stress.', 'Advise Ulisess to delegate some tasks to others to manage his workload better, which might alleviate his stress.', 'Offer to take a short walk with Ulisess during lunch, allowing for a change of scenery and a physical break from work.', 'Recommend that Ulisess reevaluate his project timeline and priorities, possibly pushing back less critical tasks.']","['high', 'low', 'high', 'low']","[-0.1240234375, -3.451171875, -2.716796875, -4.109375]","[-0.005637428977272727, -0.1500509510869565, -0.1044921875, -0.20546875]","[0.2785303592681885, 0.24107632040977478, 0.252313494682312, 0.22807984054088593]",0.5308438460403108,0.5308438460403108,0.030843846040310763
trait_agreeableness_00716,agreeableness,high,as_pas_only,none,trait_agreeableness_00716_act_003,high,"['trait_agreeableness_00716_act_001', 'trait_agreeableness_00716_act_002', 'trait_agreeableness_00716_act_003', 'trait_agreeableness_00716_act_004']","['Decline the invitation as your workload and commitments cannot be compromised for additional social events.', 'Skip the ball; prioritize completing your major project and maintaining your current commitments.', ""Maybe you could go to the ball with Ranvir but let him know in advance that you'll need to leave early to manage your other commitments."", 'Consider attending the charity ball for just a short time to show support before focusing back on your project.']","['low', 'low', 'high', 'high']","[-2.021484375, -1.2998046875, -0.669921875, -4.54296875]","[-0.1189108455882353, -0.08665364583333333, -0.023100754310344827, -0.2271484375]","[0.24809293448925018, 0.25622618198394775, 0.27303868532180786, 0.22264215350151062]",0.4956808609819797,0.4956808609819797,-0.004319139018020279
trait_agreeableness_00717,agreeableness,high,as_pas_only,none,trait_agreeableness_00717_act_003,low,"['trait_agreeableness_00717_act_001', 'trait_agreeableness_00717_act_002', 'trait_agreeableness_00717_act_003', 'trait_agreeableness_00717_act_004']","['Consider crafting homemade gifts, which can be both meaningful and budget-friendly.', 'You might also think about baking treats to bring to the parties, as this is an affordable and heartfelt alternative to traditional gifts.', 'Just opt out of gift-giving and explain your financial situation honestly if anyone asks.', 'Alternatively, buy a single bulk gift item that you can split among the various parties to minimize costs.']","['high', 'high', 'low', 'low']","[-5.15625, -6.375, -0.01560211181640625, -8.6875]","[-0.36830357142857145, -0.255, -0.0009177712833180147, -0.434375]","[0.2222226858139038, 0.24888314306735992, 0.3208795189857483, 0.20801465213298798]",0.47110582888126373,0.47110582888126373,-0.028894171118736267
trait_agreeableness_00718,agreeableness,high,as_pas_only,none,trait_agreeableness_00718_act_001,low,"['trait_agreeableness_00718_act_001', 'trait_agreeableness_00718_act_002', 'trait_agreeableness_00718_act_003', 'trait_agreeableness_00718_act_004']","[""You should remain neutral, not laughing or reacting, to clearly indicate that such jokes aren't suitable for the workplace."", ""You might offer a light smile to acknowledge Geordie's attempt at humor without encouraging the nature of the joke."", 'Address Geordie later in private, suggesting that he consider the timing and content of his jokes more carefully in the future.', 'Perhaps gently change the subject to help move the conversation away from the joke and towards more appropriate meeting topics.']","['low', 'high', 'low', 'high']","[-0.00315093994140625, -5.81640625, -12.578125, -11.140625]","[-0.00013699738875679347, -0.25288722826086957, -0.503125, -0.5305059523809523]","[0.3367263078689575, 0.26152247190475464, 0.20362547039985657, 0.1981256604194641]",0.4596481734199679,0.4596481734199679,-0.04035182658003211
trait_agreeableness_00719,agreeableness,high,as_pas_only,none,trait_agreeableness_00719_act_002,low,"['trait_agreeableness_00719_act_001', 'trait_agreeableness_00719_act_002', 'trait_agreeableness_00719_act_003', 'trait_agreeableness_00719_act_004']","['You might consider asking her if there’s anything specific you can do to help, showing your support goes beyond just professional boundaries.', 'Evaluate if sending flowers could set a precedent you’re uncomfortable with; maintaining professional boundaries is crucial.', 'Sending a thoughtful card along with the flowers can express your support and empathy during her difficult times.', 'Consider simply acknowledging her situation verbally when appropriate, which keeps the support subtle and professional.']","['high', 'low', 'high', 'low']","[-14.375, -0.0290374755859375, -10.0234375, -9.296875]","[-0.575, -0.0015282881887335527, -0.5275493421052632, -0.546875]","[0.2061203122138977, 0.3657433092594147, 0.2161366194486618, 0.21199972927570343]",0.4222569442467971,0.4222569442467971,-0.0777430557532029
trait_agreeableness_00720,agreeableness,high,as_pas_only,none,trait_agreeableness_00720_act_004,high,"['trait_agreeableness_00720_act_001', 'trait_agreeableness_00720_act_002', 'trait_agreeableness_00720_act_003', 'trait_agreeableness_00720_act_004']","['Suggest that Shandel looks into affordable financing or leasing options for a new laptop instead of giving yours away.', 'Keep the laptop for yourself since it could be useful for your future needs, and Shandel can explore other options to acquire one.', 'Consider surprising Shandel with the laptop, making it a heartfelt gesture to help them succeed in their projects.', 'You could gift the laptop to Shandel, as it would really boost their productivity and show how much you support their endeavors.']","['low', 'low', 'high', 'high']","[-1.9794921875, -13.0703125, -1.79296875, -0.5888671875]","[-0.08997691761363637, -0.5027043269230769, -0.08537946428571429, -0.0235546875]","[0.26772838830947876, 0.17719407379627228, 0.2689621150493622, 0.2861154079437256]",0.5550775312643875,0.5550775312643875,0.055077531264387525
trait_agreeableness_00721,agreeableness,high,as_pas_only,none,trait_agreeableness_00721_act_003,low,"['trait_agreeableness_00721_act_001', 'trait_agreeableness_00721_act_002', 'trait_agreeableness_00721_act_003', 'trait_agreeableness_00721_act_004']","['You might consider gently expressing to Loujain how much effort and care you put into looking after their cat, which could naturally lead them to offer some form of gratitude.', 'Perhaps you could ask Loujain if they’d be willing to cover the costs you incurred while caring for their pet, as a kind gesture of appreciation.', 'Directly ask Loujain for a compensation for the expenses and time you invested in taking care of the cat, emphasizing that it is only fair.', 'Tell Loujain that taking care of their cat involved certain costs and effort on your part, and it would be reasonable to expect some form of compensation for your troubles.']","['high', 'high', 'low', 'low']","[-0.93994140625, -2.35546875, -0.79345703125, -3.93359375]","[-0.027645335477941176, -0.07598286290322581, -0.026448567708333332, -0.11569393382352941]","[0.25841623544692993, 0.246222123503685, 0.25872567296028137, 0.2366359680891037]",0.5046383589506149,0.5046383589506149,0.004638358950614929
trait_agreeableness_00722,agreeableness,high,as_pas_only,none,trait_agreeableness_00722_act_002,high,"['trait_agreeableness_00722_act_001', 'trait_agreeableness_00722_act_002', 'trait_agreeableness_00722_act_003', 'trait_agreeableness_00722_act_004']","['Politely decline, explaining that you already have commitments to your personal health this weekend.', 'Offer to help Nazair for a few hours on one day of the weekend so you can also have time for your relaxation.', 'Suggest that Nazair asks other friends who might not already have plans, as your weekend is already booked for personal time.', ""Suggest that Nazair could hire professional movers and you'll provide support by organizing meals or refreshments for everyone on the moving day.""]","['low', 'high', 'low', 'high']","[-1.7119140625, -0.447998046875, -3.20703125, -1.98828125]","[-0.10070082720588236, -0.017919921875, -0.12828125, -0.0736400462962963]","[0.24470636248588562, 0.26582545042037964, 0.2380494773387909, 0.25141873955726624]",0.5172441745625682,0.5172441745625682,0.017244174562568215
trait_agreeableness_00723,agreeableness,high,as_pas_only,none,trait_agreeableness_00723_act_002,low,"['trait_agreeableness_00723_act_001', 'trait_agreeableness_00723_act_002', 'trait_agreeableness_00723_act_003', 'trait_agreeableness_00723_act_004']","[""Maybe express to Tavleen how you're feeling and ask if she's open to the idea of ordering a ride for you, so she can continue enjoying the party."", 'Tell Tavleen directly that you need to leave for your own comfort, regardless of her having fun.', 'You could suggest a compromise to Tavleen; perhaps staying just a bit longer to meet her happiness, then leaving together.', 'Inform Tavleen that you are calling a taxi for yourself because you want to leave now.']","['high', 'low', 'high', 'low']","[-3.427734375, -0.55810546875, -3.302734375, -1.068359375]","[-0.1008157169117647, -0.026576450892857144, -0.132109375, -0.056229440789473686]","[0.24438820779323578, 0.2632218599319458, 0.23685882985591888, 0.2555311322212219]",0.48124702330687574,0.48124702330687574,-0.018752976693124257
trait_agreeableness_00724,agreeableness,high,as_pas_only,none,trait_agreeableness_00724_act_004,high,"['trait_agreeableness_00724_act_001', 'trait_agreeableness_00724_act_002', 'trait_agreeableness_00724_act_003', 'trait_agreeableness_00724_act_004']","['Suggest that Josalyn finds an alternative or waits for another time when you are less occupied.', 'Keep your business appointment as planned; it’s important to prioritize commitments that impact your professional goals.', 'Perhaps offer to help Josalyn after your business appointment, blending commitment with your supportive nature.', ""You might consider rescheduling the business appointment if Josalyn's request could foster a supportive relationship.""]","['low', 'low', 'high', 'high']","[-7.91796875, -18.421875, -2.38671875, -0.136474609375]","[-0.3958984375, -0.9695723684210527, -0.12561677631578946, -0.00682373046875]","[0.2299167960882187, 0.12954697012901306, 0.30126768350601196, 0.33926862478256226]",0.6405362605649039,0.6405362605649039,0.14053626056490387
trait_agreeableness_00725,agreeableness,high,as_pas_only,none,trait_agreeableness_00725_act_002,high,"['trait_agreeableness_00725_act_001', 'trait_agreeableness_00725_act_002', 'trait_agreeableness_00725_act_003', 'trait_agreeableness_00725_act_004']","[""Apologize sincerely to Webber for the comment and ask them how they feel or if there's anything they'd like to talk about."", 'Express your regret over the upsetting comment, then gently shift the conversation towards a topic that Webber enjoys to lighten the mood.', 'Clarify your comment to Webber, explaining your point of view so they understand your perspective better.', 'Ask Webber to explain why your comment upset them, which can lead to a clearer understanding on both sides.']","['high', 'high', 'low', 'low']","[-2.05859375, -0.1495361328125, -4.87109375, -8.8828125]","[-0.07352120535714286, -0.0059814453125, -0.2435546875, -0.40376420454545453]","[0.27531081438064575, 0.29454755783081055, 0.2322622835636139, 0.1978793889284134]",0.569858346736803,0.569858346736803,0.06985834673680302
trait_agreeableness_00726,agreeableness,high,as_pas_only,none,trait_agreeableness_00726_act_002,high,"['trait_agreeableness_00726_act_001', 'trait_agreeableness_00726_act_002', 'trait_agreeableness_00726_act_003', 'trait_agreeableness_00726_act_004']","['Suggest that Stevielynn should speak to a financial advisor to better manage her expenses and debt.', 'Offer to help Stevielynn by covering some of her medical expenses or by lending her money if that feels right to you.', 'Advise Stevielynn to negotiate the bills or seek cheaper medical alternatives for future treatments.', 'Consider providing support by helping Stevielynn find financial aid programs or charities that assist with medical bills.']","['low', 'high', 'low', 'high']","[-7.05078125, -0.0025081634521484375, -6.72265625, -7.76953125]","[-0.3357514880952381, -9.646782508263222e-05, -0.35382401315789475, -0.36997767857142855]","[0.23002788424491882, 0.32177597284317017, 0.2259080410003662, 0.222288116812706]",0.5440640815486896,0.5440640815486896,0.04406408154868957
trait_agreeableness_00727,agreeableness,high,as_pas_only,none,trait_agreeableness_00727_act_003,high,"['trait_agreeableness_00727_act_001', 'trait_agreeableness_00727_act_002', 'trait_agreeableness_00727_act_003', 'trait_agreeableness_00727_act_004']","['Consider starting with the positive aspects of the policy, then transition into your concerns, ensuring you maintain a respectful tone throughout.', 'Directly challenge the policy by presenting strong, logical arguments against it and demand a review from management.', 'You could express your concerns by highlighting how the policy impacts team morale, and gently suggest possible alternatives that could benefit everyone.', ""Question the policy's fairness and effectiveness in the meeting, and push for an immediate reconsideration by presenting the overall dissatisfaction of your colleagues.""]","['high', 'low', 'high', 'low']","[-5.20703125, -9.2109375, -0.7392578125, -4.53515625]","[-0.21695963541666666, -0.460546875, -0.030802408854166668, -0.16796875]","[0.2476084977388382, 0.19407828152179718, 0.2982720732688904, 0.26004111766815186]",0.5458805872762378,0.5458805872762378,0.04588058727623778
trait_agreeableness_00728,agreeableness,high,as_pas_only,none,trait_agreeableness_00728_act_004,high,"['trait_agreeableness_00728_act_001', 'trait_agreeableness_00728_act_002', 'trait_agreeableness_00728_act_003', 'trait_agreeableness_00728_act_004']","[""Propose a formal vote on the project during the next team meeting to decisively address and move beyond Kashtin's opposition."", ""Firmly defend your project's merits in the next meeting, showcasing robust evidence and data to counter his objections."", 'Consider inviting Kashtin to co-present the project, integrating his viewpoints to strengthen the proposal.', 'Schedule a one-on-one meeting with Kashtin to understand his concerns and discuss potential compromises.']","['low', 'low', 'high', 'high']","[-3.470703125, -2.9453125, -3.107421875, -0.138671875]","[-0.13348858173076922, -0.1280570652173913, -0.16354851973684212, -0.007298519736842105]","[0.24328938126564026, 0.2446144074201584, 0.2360849380493164, 0.27601125836372375]",0.5120962040438682,0.5120962040438682,0.012096204043868242
trait_agreeableness_00729,agreeableness,high,as_pas_only,none,trait_agreeableness_00729_act_001,high,"['trait_agreeableness_00729_act_001', 'trait_agreeableness_00729_act_002', 'trait_agreeableness_00729_act_003', 'trait_agreeableness_00729_act_004']","['Offer to spend time with Janely, perhaps going for a walk or watching a movie together to help her feel less alone.', 'Consider sending Janely a care package filled with her favorite treats and a heartfelt note to show your support and affection.', 'Encourage Janely to join a support group where she can connect with people who understand her grief and can offer perspective.', 'Suggest that Janely seeks professional counseling to address her feelings of hopelessness and to develop coping strategies.']","['high', 'high', 'low', 'low']","[-2.294921875, -2.669921875, -5.3046875, -2.466796875]","[-0.091796875, -0.11608355978260869, -0.22102864583333334, -0.11746651785714286]","[0.2611352503299713, 0.2548695206642151, 0.2294778972864151, 0.2545172870159149]",0.5160047940613982,0.5160047940613982,0.01600479406139821
trait_agreeableness_00730,agreeableness,high,as_pas_only,none,trait_agreeableness_00730_act_001,low,"['trait_agreeableness_00730_act_001', 'trait_agreeableness_00730_act_002', 'trait_agreeableness_00730_act_003', 'trait_agreeableness_00730_act_004']","['Withhold Meital’s paycheck as a firm action to underline the seriousness of the performance issues and motivate improvement.', 'Consider setting up a meeting with Meital to openly discuss performance issues and explore supportive measures to help improve their work.', 'Implement a direct policy that ties Meital’s pay to specific performance metrics, ensuring accountability and immediate consequences for underperformance.', 'You might want to create an improvement plan that outlines clear goals and timelines for Meital, providing regular feedback and encouragement.']","['low', 'high', 'low', 'high']","[-0.0001289844512939453, -12.375, -13.8828125, -22.25]","[-5.862929604270241e-06, -0.5380434782608695, -0.5784505208333334, -0.9270833333333334]","[0.39364323019981384, 0.22984550893306732, 0.22074325382709503, 0.15576797723770142]",0.3856134976629465,0.3856134976629465,-0.1143865023370535
trait_agreeableness_00731,agreeableness,high,as_pas_only,none,trait_agreeableness_00731_act_003,high,"['trait_agreeableness_00731_act_001', 'trait_agreeableness_00731_act_002', 'trait_agreeableness_00731_act_003', 'trait_agreeableness_00731_act_004']","['Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.', ""It's practical to prioritize your own health and professional duties over volunteering; you can always return to it when you're in a better position."", 'You might consider reducing your hours slightly and finding a schedule that allows more time for rest, maintaining your commitment but taking care of your health too.', 'Consider taking a complete break from volunteering to focus entirely on your personal and professional life until you feel less overwhelmed.']","['high', 'low', 'high', 'low']","[-4.55078125, -3.14453125, -0.1669921875, -2.9296875]","[-0.16252790178571427, -0.1123046875, -0.005758351293103448, -0.13316761363636365]","[0.2352372705936432, 0.24735334515571594, 0.2751631438732147, 0.24224628508090973]",0.5104003916501824,0.5104003916501824,0.010400391650182361
