condition,scenario_id,trait,target_direction,pas_layer,pas_loglik_agreement,pas_selected_action,pas_selected_direction,pas_cosine_scores,pas_ranking
as_pas_only,trait_agreeableness_00714,agreeableness,high,9,False,trait_agreeableness_00714_act_004,high,"{'trait_agreeableness_00714_act_001': -0.05230563506484032, 'trait_agreeableness_00714_act_002': 0.07845707982778549, 'trait_agreeableness_00714_act_003': -0.03545103967189789, 'trait_agreeableness_00714_act_004': 0.09541276842355728}","[('trait_agreeableness_00714_act_004', 0.09541276842355728), ('trait_agreeableness_00714_act_002', 0.07845707982778549), ('trait_agreeableness_00714_act_003', -0.03545103967189789), ('trait_agreeableness_00714_act_001', -0.05230563506484032)]"
as_pas_only,trait_agreeableness_00715,agreeableness,high,9,False,trait_agreeableness_00715_act_003,high,"{'trait_agreeableness_00715_act_001': -0.049990471452474594, 'trait_agreeableness_00715_act_002': -0.09231510013341904, 'trait_agreeableness_00715_act_003': -0.020125677809119225, 'trait_agreeableness_00715_act_004': -0.10302428156137466}","[('trait_agreeableness_00715_act_003', -0.020125677809119225), ('trait_agreeableness_00715_act_001', -0.049990471452474594), ('trait_agreeableness_00715_act_002', -0.09231510013341904), ('trait_agreeableness_00715_act_004', -0.10302428156137466)]"
as_pas_only,trait_agreeableness_00716,agreeableness,high,9,True,trait_agreeableness_00716_act_003,high,"{'trait_agreeableness_00716_act_001': -0.12629617750644684, 'trait_agreeableness_00716_act_002': -0.1567831039428711, 'trait_agreeableness_00716_act_003': -0.0034707302693277597, 'trait_agreeableness_00716_act_004': -0.006217708345502615}","[('trait_agreeableness_00716_act_003', -0.0034707302693277597), ('trait_agreeableness_00716_act_004', -0.006217708345502615), ('trait_agreeableness_00716_act_001', -0.12629617750644684), ('trait_agreeableness_00716_act_002', -0.1567831039428711)]"
as_pas_only,trait_agreeableness_00717,agreeableness,high,9,False,trait_agreeableness_00717_act_002,high,"{'trait_agreeableness_00717_act_001': -0.011741302907466888, 'trait_agreeableness_00717_act_002': 0.07729332149028778, 'trait_agreeableness_00717_act_003': -0.10644636303186417, 'trait_agreeableness_00717_act_004': -0.05302988365292549}","[('trait_agreeableness_00717_act_002', 0.07729332149028778), ('trait_agreeableness_00717_act_001', -0.011741302907466888), ('trait_agreeableness_00717_act_004', -0.05302988365292549), ('trait_agreeableness_00717_act_003', -0.10644636303186417)]"
as_pas_only,trait_agreeableness_00718,agreeableness,high,9,False,trait_agreeableness_00718_act_002,high,"{'trait_agreeableness_00718_act_001': -0.06693527847528458, 'trait_agreeableness_00718_act_002': 0.0339396633207798, 'trait_agreeableness_00718_act_003': -0.06301256269216537, 'trait_agreeableness_00718_act_004': -0.03555374965071678}","[('trait_agreeableness_00718_act_002', 0.0339396633207798), ('trait_agreeableness_00718_act_004', -0.03555374965071678), ('trait_agreeableness_00718_act_003', -0.06301256269216537), ('trait_agreeableness_00718_act_001', -0.06693527847528458)]"
as_pas_only,trait_agreeableness_00719,agreeableness,high,9,False,trait_agreeableness_00719_act_003,high,"{'trait_agreeableness_00719_act_001': -0.01621723547577858, 'trait_agreeableness_00719_act_002': -0.15234163403511047, 'trait_agreeableness_00719_act_003': 0.07638932764530182, 'trait_agreeableness_00719_act_004': -0.11110848188400269}","[('trait_agreeableness_00719_act_003', 0.07638932764530182), ('trait_agreeableness_00719_act_001', -0.01621723547577858), ('trait_agreeableness_00719_act_004', -0.11110848188400269), ('trait_agreeableness_00719_act_002', -0.15234163403511047)]"
as_pas_only,trait_agreeableness_00720,agreeableness,high,9,True,trait_agreeableness_00720_act_004,high,"{'trait_agreeableness_00720_act_001': -0.07596645504236221, 'trait_agreeableness_00720_act_002': -0.044827479869127274, 'trait_agreeableness_00720_act_003': -0.014979998581111431, 'trait_agreeableness_00720_act_004': 0.0565362274646759}","[('trait_agreeableness_00720_act_004', 0.0565362274646759), ('trait_agreeableness_00720_act_003', -0.014979998581111431), ('trait_agreeableness_00720_act_002', -0.044827479869127274), ('trait_agreeableness_00720_act_001', -0.07596645504236221)]"
as_pas_only,trait_agreeableness_00721,agreeableness,high,9,False,trait_agreeableness_00721_act_001,high,"{'trait_agreeableness_00721_act_001': 0.059310100972652435, 'trait_agreeableness_00721_act_002': 0.03850989416241646, 'trait_agreeableness_00721_act_003': -0.09662460535764694, 'trait_agreeableness_00721_act_004': -0.06303870677947998}","[('trait_agreeableness_00721_act_001', 0.059310100972652435), ('trait_agreeableness_00721_act_002', 0.03850989416241646), ('trait_agreeableness_00721_act_004', -0.06303870677947998), ('trait_agreeableness_00721_act_003', -0.09662460535764694)]"
as_pas_only,trait_agreeableness_00722,agreeableness,high,9,False,trait_agreeableness_00722_act_004,high,"{'trait_agreeableness_00722_act_001': -0.13622009754180908, 'trait_agreeableness_00722_act_002': -0.05530838668346405, 'trait_agreeableness_00722_act_003': -0.10760913044214249, 'trait_agreeableness_00722_act_004': -0.019204868003726006}","[('trait_agreeableness_00722_act_004', -0.019204868003726006), ('trait_agreeableness_00722_act_002', -0.05530838668346405), ('trait_agreeableness_00722_act_003', -0.10760913044214249), ('trait_agreeableness_00722_act_001', -0.13622009754180908)]"
as_pas_only,trait_agreeableness_00723,agreeableness,high,9,False,trait_agreeableness_00723_act_003,high,"{'trait_agreeableness_00723_act_001': -0.04287099838256836, 'trait_agreeableness_00723_act_002': -0.1228485107421875, 'trait_agreeableness_00723_act_003': 0.027370182797312737, 'trait_agreeableness_00723_act_004': -0.13105928897857666}","[('trait_agreeableness_00723_act_003', 0.027370182797312737), ('trait_agreeableness_00723_act_001', -0.04287099838256836), ('trait_agreeableness_00723_act_002', -0.1228485107421875), ('trait_agreeableness_00723_act_004', -0.13105928897857666)]"
as_pas_only,trait_agreeableness_00724,agreeableness,high,9,True,trait_agreeableness_00724_act_004,high,"{'trait_agreeableness_00724_act_001': -0.12673412263393402, 'trait_agreeableness_00724_act_002': -0.07313272356987, 'trait_agreeableness_00724_act_003': -0.04684717580676079, 'trait_agreeableness_00724_act_004': 0.03804592415690422}","[('trait_agreeableness_00724_act_004', 0.03804592415690422), ('trait_agreeableness_00724_act_003', -0.04684717580676079), ('trait_agreeableness_00724_act_002', -0.07313272356987), ('trait_agreeableness_00724_act_001', -0.12673412263393402)]"
as_pas_only,trait_agreeableness_00725,agreeableness,high,9,True,trait_agreeableness_00725_act_002,high,"{'trait_agreeableness_00725_act_001': -0.09878767281770706, 'trait_agreeableness_00725_act_002': -0.06664437800645828, 'trait_agreeableness_00725_act_003': -0.10933507978916168, 'trait_agreeableness_00725_act_004': -0.12613537907600403}","[('trait_agreeableness_00725_act_002', -0.06664437800645828), ('trait_agreeableness_00725_act_001', -0.09878767281770706), ('trait_agreeableness_00725_act_003', -0.10933507978916168), ('trait_agreeableness_00725_act_004', -0.12613537907600403)]"
as_pas_only,trait_agreeableness_00726,agreeableness,high,9,False,trait_agreeableness_00726_act_004,high,"{'trait_agreeableness_00726_act_001': -0.061921894550323486, 'trait_agreeableness_00726_act_002': -0.0745222270488739, 'trait_agreeableness_00726_act_003': -0.10653474926948547, 'trait_agreeableness_00726_act_004': 0.0009614713490009308}","[('trait_agreeableness_00726_act_004', 0.0009614713490009308), ('trait_agreeableness_00726_act_001', -0.061921894550323486), ('trait_agreeableness_00726_act_002', -0.0745222270488739), ('trait_agreeableness_00726_act_003', -0.10653474926948547)]"
as_pas_only,trait_agreeableness_00727,agreeableness,high,9,True,trait_agreeableness_00727_act_003,high,"{'trait_agreeableness_00727_act_001': -0.06422297656536102, 'trait_agreeableness_00727_act_002': -0.14618828892707825, 'trait_agreeableness_00727_act_003': 0.024123236536979675, 'trait_agreeableness_00727_act_004': -0.09561030566692352}","[('trait_agreeableness_00727_act_003', 0.024123236536979675), ('trait_agreeableness_00727_act_001', -0.06422297656536102), ('trait_agreeableness_00727_act_004', -0.09561030566692352), ('trait_agreeableness_00727_act_002', -0.14618828892707825)]"
as_pas_only,trait_agreeableness_00728,agreeableness,high,9,True,trait_agreeableness_00728_act_004,high,"{'trait_agreeableness_00728_act_001': -0.08392084389925003, 'trait_agreeableness_00728_act_002': -0.08468461036682129, 'trait_agreeableness_00728_act_003': -0.09945689141750336, 'trait_agreeableness_00728_act_004': -0.04430896416306496}","[('trait_agreeableness_00728_act_004', -0.04430896416306496), ('trait_agreeableness_00728_act_001', -0.08392084389925003), ('trait_agreeableness_00728_act_002', -0.08468461036682129), ('trait_agreeableness_00728_act_003', -0.09945689141750336)]"
as_pas_only,trait_agreeableness_00729,agreeableness,high,9,False,trait_agreeableness_00729_act_002,high,"{'trait_agreeableness_00729_act_001': -0.029985694214701653, 'trait_agreeableness_00729_act_002': 0.021596189588308334, 'trait_agreeableness_00729_act_003': -0.027655277401208878, 'trait_agreeableness_00729_act_004': -0.06943744421005249}","[('trait_agreeableness_00729_act_002', 0.021596189588308334), ('trait_agreeableness_00729_act_003', -0.027655277401208878), ('trait_agreeableness_00729_act_001', -0.029985694214701653), ('trait_agreeableness_00729_act_004', -0.06943744421005249)]"
as_pas_only,trait_agreeableness_00730,agreeableness,high,9,False,trait_agreeableness_00730_act_004,high,"{'trait_agreeableness_00730_act_001': -0.13932690024375916, 'trait_agreeableness_00730_act_002': 0.01879093609750271, 'trait_agreeableness_00730_act_003': -0.094123974442482, 'trait_agreeableness_00730_act_004': 0.06697844713926315}","[('trait_agreeableness_00730_act_004', 0.06697844713926315), ('trait_agreeableness_00730_act_002', 0.01879093609750271), ('trait_agreeableness_00730_act_003', -0.094123974442482), ('trait_agreeableness_00730_act_001', -0.13932690024375916)]"
as_pas_only,trait_agreeableness_00731,agreeableness,high,9,False,trait_agreeableness_00731_act_001,high,"{'trait_agreeableness_00731_act_001': 0.07908261567354202, 'trait_agreeableness_00731_act_002': -0.05294718220829964, 'trait_agreeableness_00731_act_003': 0.06490501016378403, 'trait_agreeableness_00731_act_004': -0.03829177841544151}","[('trait_agreeableness_00731_act_001', 0.07908261567354202), ('trait_agreeableness_00731_act_003', 0.06490501016378403), ('trait_agreeableness_00731_act_004', -0.03829177841544151), ('trait_agreeableness_00731_act_002', -0.05294718220829964)]"
as_pas_only,trait_agreeableness_00732,agreeableness,high,9,False,trait_agreeableness_00732_act_003,high,"{'trait_agreeableness_00732_act_001': -0.09867437928915024, 'trait_agreeableness_00732_act_002': -0.08799048513174057, 'trait_agreeableness_00732_act_003': 0.1036670058965683, 'trait_agreeableness_00732_act_004': -0.04062064737081528}","[('trait_agreeableness_00732_act_003', 0.1036670058965683), ('trait_agreeableness_00732_act_004', -0.04062064737081528), ('trait_agreeableness_00732_act_002', -0.08799048513174057), ('trait_agreeableness_00732_act_001', -0.09867437928915024)]"
as_pas_only,trait_agreeableness_00733,agreeableness,high,9,False,trait_agreeableness_00733_act_001,high,"{'trait_agreeableness_00733_act_001': 0.04599297419190407, 'trait_agreeableness_00733_act_002': -0.03272223845124245, 'trait_agreeableness_00733_act_003': -0.10861610621213913, 'trait_agreeableness_00733_act_004': -0.08183920383453369}","[('trait_agreeableness_00733_act_001', 0.04599297419190407), ('trait_agreeableness_00733_act_002', -0.03272223845124245), ('trait_agreeableness_00733_act_004', -0.08183920383453369), ('trait_agreeableness_00733_act_003', -0.10861610621213913)]"
as_pas_only,trait_agreeableness_00734,agreeableness,high,9,False,trait_agreeableness_00734_act_004,high,"{'trait_agreeableness_00734_act_001': -0.06628397107124329, 'trait_agreeableness_00734_act_002': 0.0890038013458252, 'trait_agreeableness_00734_act_003': 0.024053970351815224, 'trait_agreeableness_00734_act_004': 0.13886967301368713}","[('trait_agreeableness_00734_act_004', 0.13886967301368713), ('trait_agreeableness_00734_act_002', 0.0890038013458252), ('trait_agreeableness_00734_act_003', 0.024053970351815224), ('trait_agreeableness_00734_act_001', -0.06628397107124329)]"
as_pas_only,trait_agreeableness_00735,agreeableness,high,9,False,trait_agreeableness_00735_act_003,high,"{'trait_agreeableness_00735_act_001': 0.02843617834150791, 'trait_agreeableness_00735_act_002': -0.04538600519299507, 'trait_agreeableness_00735_act_003': 0.03820159658789635, 'trait_agreeableness_00735_act_004': -0.033889710903167725}","[('trait_agreeableness_00735_act_003', 0.03820159658789635), ('trait_agreeableness_00735_act_001', 0.02843617834150791), ('trait_agreeableness_00735_act_004', -0.033889710903167725), ('trait_agreeableness_00735_act_002', -0.04538600519299507)]"
as_pas_only,trait_agreeableness_00736,agreeableness,high,9,False,trait_agreeableness_00736_act_004,high,"{'trait_agreeableness_00736_act_001': -0.07270190864801407, 'trait_agreeableness_00736_act_002': -0.07172321528196335, 'trait_agreeableness_00736_act_003': -0.013572562485933304, 'trait_agreeableness_00736_act_004': 0.0708342120051384}","[('trait_agreeableness_00736_act_004', 0.0708342120051384), ('trait_agreeableness_00736_act_003', -0.013572562485933304), ('trait_agreeableness_00736_act_002', -0.07172321528196335), ('trait_agreeableness_00736_act_001', -0.07270190864801407)]"
as_pas_only,trait_agreeableness_00737,agreeableness,high,9,False,trait_agreeableness_00737_act_001,high,"{'trait_agreeableness_00737_act_001': 0.06626446545124054, 'trait_agreeableness_00737_act_002': 0.010545238852500916, 'trait_agreeableness_00737_act_003': 0.007661729119718075, 'trait_agreeableness_00737_act_004': -0.04328048601746559}","[('trait_agreeableness_00737_act_001', 0.06626446545124054), ('trait_agreeableness_00737_act_002', 0.010545238852500916), ('trait_agreeableness_00737_act_003', 0.007661729119718075), ('trait_agreeableness_00737_act_004', -0.04328048601746559)]"
as_pas_only,trait_agreeableness_00738,agreeableness,high,9,False,trait_agreeableness_00738_act_003,low,"{'trait_agreeableness_00738_act_001': -0.07215966284275055, 'trait_agreeableness_00738_act_002': -0.06976141035556793, 'trait_agreeableness_00738_act_003': -0.06650522351264954, 'trait_agreeableness_00738_act_004': -0.07742558419704437}","[('trait_agreeableness_00738_act_003', -0.06650522351264954), ('trait_agreeableness_00738_act_002', -0.06976141035556793), ('trait_agreeableness_00738_act_001', -0.07215966284275055), ('trait_agreeableness_00738_act_004', -0.07742558419704437)]"
as_pas_only,trait_agreeableness_00739,agreeableness,high,9,True,trait_agreeableness_00739_act_003,high,"{'trait_agreeableness_00739_act_001': -0.05240880325436592, 'trait_agreeableness_00739_act_002': -0.07476083189249039, 'trait_agreeableness_00739_act_003': -0.009474951773881912, 'trait_agreeableness_00739_act_004': -0.05200798064470291}","[('trait_agreeableness_00739_act_003', -0.009474951773881912), ('trait_agreeableness_00739_act_004', -0.05200798064470291), ('trait_agreeableness_00739_act_001', -0.05240880325436592), ('trait_agreeableness_00739_act_002', -0.07476083189249039)]"
as_pas_only,trait_agreeableness_00740,agreeableness,high,9,False,trait_agreeableness_00740_act_003,high,"{'trait_agreeableness_00740_act_001': -0.14955554902553558, 'trait_agreeableness_00740_act_002': -0.11709725856781006, 'trait_agreeableness_00740_act_003': -0.03774059936404228, 'trait_agreeableness_00740_act_004': -0.0625070333480835}","[('trait_agreeableness_00740_act_003', -0.03774059936404228), ('trait_agreeableness_00740_act_004', -0.0625070333480835), ('trait_agreeableness_00740_act_002', -0.11709725856781006), ('trait_agreeableness_00740_act_001', -0.14955554902553558)]"
as_pas_only,trait_agreeableness_00741,agreeableness,high,9,False,trait_agreeableness_00741_act_002,high,"{'trait_agreeableness_00741_act_001': 0.06663773953914642, 'trait_agreeableness_00741_act_002': 0.13084279000759125, 'trait_agreeableness_00741_act_003': -0.05762855336070061, 'trait_agreeableness_00741_act_004': -0.07306630164384842}","[('trait_agreeableness_00741_act_002', 0.13084279000759125), ('trait_agreeableness_00741_act_001', 0.06663773953914642), ('trait_agreeableness_00741_act_003', -0.05762855336070061), ('trait_agreeableness_00741_act_004', -0.07306630164384842)]"
as_pas_only,trait_agreeableness_00742,agreeableness,high,9,False,trait_agreeableness_00742_act_004,high,"{'trait_agreeableness_00742_act_001': -0.09998529404401779, 'trait_agreeableness_00742_act_002': -0.04360320791602135, 'trait_agreeableness_00742_act_003': -0.09680493175983429, 'trait_agreeableness_00742_act_004': 0.033191386610269547}","[('trait_agreeableness_00742_act_004', 0.033191386610269547), ('trait_agreeableness_00742_act_002', -0.04360320791602135), ('trait_agreeableness_00742_act_003', -0.09680493175983429), ('trait_agreeableness_00742_act_001', -0.09998529404401779)]"
as_pas_only,trait_agreeableness_00743,agreeableness,high,9,False,trait_agreeableness_00743_act_001,high,"{'trait_agreeableness_00743_act_001': 0.02165033482015133, 'trait_agreeableness_00743_act_002': -0.1013098880648613, 'trait_agreeableness_00743_act_003': 0.015775831416249275, 'trait_agreeableness_00743_act_004': -0.06034160405397415}","[('trait_agreeableness_00743_act_001', 0.02165033482015133), ('trait_agreeableness_00743_act_003', 0.015775831416249275), ('trait_agreeableness_00743_act_004', -0.06034160405397415), ('trait_agreeableness_00743_act_002', -0.1013098880648613)]"
as_pas_only,trait_agreeableness_00744,agreeableness,high,9,False,trait_agreeableness_00744_act_003,high,"{'trait_agreeableness_00744_act_001': -0.05813278630375862, 'trait_agreeableness_00744_act_002': -0.12904207408428192, 'trait_agreeableness_00744_act_003': 0.0018678976921364665, 'trait_agreeableness_00744_act_004': -0.05103994905948639}","[('trait_agreeableness_00744_act_003', 0.0018678976921364665), ('trait_agreeableness_00744_act_004', -0.05103994905948639), ('trait_agreeableness_00744_act_001', -0.05813278630375862), ('trait_agreeableness_00744_act_002', -0.12904207408428192)]"
as_pas_only,trait_agreeableness_00745,agreeableness,high,9,False,trait_agreeableness_00745_act_001,high,"{'trait_agreeableness_00745_act_001': 0.12616457045078278, 'trait_agreeableness_00745_act_002': -0.06537238508462906, 'trait_agreeableness_00745_act_003': -0.0938059613108635, 'trait_agreeableness_00745_act_004': -0.07079026848077774}","[('trait_agreeableness_00745_act_001', 0.12616457045078278), ('trait_agreeableness_00745_act_002', -0.06537238508462906), ('trait_agreeableness_00745_act_004', -0.07079026848077774), ('trait_agreeableness_00745_act_003', -0.0938059613108635)]"
as_pas_only,trait_agreeableness_00746,agreeableness,high,9,True,trait_agreeableness_00746_act_002,high,"{'trait_agreeableness_00746_act_001': -0.04842584952712059, 'trait_agreeableness_00746_act_002': 0.018821068108081818, 'trait_agreeableness_00746_act_003': -0.09940187633037567, 'trait_agreeableness_00746_act_004': -0.0027609060052782297}","[('trait_agreeableness_00746_act_002', 0.018821068108081818), ('trait_agreeableness_00746_act_004', -0.0027609060052782297), ('trait_agreeableness_00746_act_001', -0.04842584952712059), ('trait_agreeableness_00746_act_003', -0.09940187633037567)]"
as_pas_only,trait_agreeableness_00747,agreeableness,high,9,False,trait_agreeableness_00747_act_003,high,"{'trait_agreeableness_00747_act_001': -0.029849601909518242, 'trait_agreeableness_00747_act_002': -0.10610316693782806, 'trait_agreeableness_00747_act_003': 0.1335667073726654, 'trait_agreeableness_00747_act_004': -0.11500672250986099}","[('trait_agreeableness_00747_act_003', 0.1335667073726654), ('trait_agreeableness_00747_act_001', -0.029849601909518242), ('trait_agreeableness_00747_act_002', -0.10610316693782806), ('trait_agreeableness_00747_act_004', -0.11500672250986099)]"
as_pas_only,trait_agreeableness_00748,agreeableness,high,9,False,trait_agreeableness_00748_act_004,high,"{'trait_agreeableness_00748_act_001': -0.1399174928665161, 'trait_agreeableness_00748_act_002': -0.10339444875717163, 'trait_agreeableness_00748_act_003': 0.02240658923983574, 'trait_agreeableness_00748_act_004': 0.05073503404855728}","[('trait_agreeableness_00748_act_004', 0.05073503404855728), ('trait_agreeableness_00748_act_003', 0.02240658923983574), ('trait_agreeableness_00748_act_002', -0.10339444875717163), ('trait_agreeableness_00748_act_001', -0.1399174928665161)]"
as_pas_only,trait_agreeableness_00749,agreeableness,high,9,False,trait_agreeableness_00749_act_002,high,"{'trait_agreeableness_00749_act_001': 0.046986568719148636, 'trait_agreeableness_00749_act_002': 0.07097657769918442, 'trait_agreeableness_00749_act_003': -0.12026942521333694, 'trait_agreeableness_00749_act_004': -0.05381268262863159}","[('trait_agreeableness_00749_act_002', 0.07097657769918442), ('trait_agreeableness_00749_act_001', 0.046986568719148636), ('trait_agreeableness_00749_act_004', -0.05381268262863159), ('trait_agreeableness_00749_act_003', -0.12026942521333694)]"
