scenario_id,trait,target_direction,condition,prompt_style,loglik_selected_action,loglik_selected_direction,action_ids,action_texts,action_directions,action_logliks,action_normalized_logliks,action_softmax_probs,trait_score,trait_target_score,trait_target_attainment
trait_agreeableness_00861,agreeableness,high,baseline,none,trait_agreeableness_00861_act_001,high,"['trait_agreeableness_00861_act_001', 'trait_agreeableness_00861_act_002', 'trait_agreeableness_00861_act_003', 'trait_agreeableness_00861_act_004']","['Consider allocating a portion of your bonus to a charity that resonates with your personal values or supports a cause you care deeply about.', 'You might also explore setting up a small community fund or scholarship, directly impacting your local area or support network.', 'Invest the bonus in a personal development course or further education to enhance your skills and future earnings potential.', 'Put the money into a high-yield savings account or a smart investment plan to secure and grow your financial future.']","['high', 'high', 'low', 'low']","[-0.371337890625, -13.1328125, -2.37109375, -6.3125]","[-0.0142822265625, -0.5969460227272727, -0.1185546875, -0.27445652173913043]","[0.3095681965351105, 0.17286564409732819, 0.2789146900177002, 0.23865143954753876]",0.48243385501008795,0.48243385501008795,-0.017566144989912047
trait_agreeableness_00862,agreeableness,high,baseline,none,trait_agreeableness_00862_act_001,low,"['trait_agreeableness_00862_act_001', 'trait_agreeableness_00862_act_002', 'trait_agreeableness_00862_act_003', 'trait_agreeableness_00862_act_004']","['Suggest that Erisa consults a professional financial advisor to sort out her finances; it’s more efficient than getting personally involved.', 'You could offer to help Erisa create a budget or a payment plan, which might ease her financial stress.', 'Encourage Erisa to use apps for budgeting and bill management, so she can handle her affairs more independently.', 'Maybe you could organize a weekly check-in with Erisa to go over her tasks and upcoming bills, helping her stay on track.']","['low', 'high', 'low', 'high']","[-0.125244140625, -8.375, -2.408203125, -12.640625]","[-0.004638671875, -0.3641304347826087, -0.100341796875, -0.4681712962962963]","[0.30904045701026917, 0.2157198190689087, 0.28083547949790955, 0.1944042295217514]",0.41012405470198476,0.41012405470198476,-0.08987594529801524
trait_agreeableness_00863,agreeableness,high,baseline,none,trait_agreeableness_00863_act_001,high,"['trait_agreeableness_00863_act_001', 'trait_agreeableness_00863_act_002', 'trait_agreeableness_00863_act_003', 'trait_agreeableness_00863_act_004']","['You should volunteer; helping others can be rewarding and could make a positive impact on your classmate’s learning experience.', 'Only volunteer if you believe it will benefit your own understanding of the material; otherwise, it might be a waste of your time.', ""Definitely volunteer; it's a great way to assist your classmate and deepen your own understanding of the topic."", 'Consider whether helping will interfere with your own studies; if it does, it might be better to focus on your own coursework.']","['high', 'low', 'high', 'low']","[-0.1158447265625, -5.4921875, -5.1171875, -10.3359375]","[-0.005036727241847826, -0.21123798076923078, -0.22248641304347827, -0.4134375]","[0.30460408329963684, 0.24784700572490692, 0.24507473409175873, 0.20247411727905273]",0.5496788501548082,0.5496788501548082,0.04967885015480822
trait_agreeableness_00864,agreeableness,high,baseline,none,trait_agreeableness_00864_act_001,low,"['trait_agreeableness_00864_act_001', 'trait_agreeableness_00864_act_002', 'trait_agreeableness_00864_act_003', 'trait_agreeableness_00864_act_004']","['Evaluate if the misalignment is too significant and consider looking for a company culture that matches your personal values more closely.', 'Clearly communicate your boundaries and the aspects of your identity that you are not willing to compromise on.', 'Perhaps try to connect with coworkers who share your values to build a supportive sub-community within the workplace.', 'You might consider finding small, non-disruptive ways to blend your personal values with the existing corporate culture.']","['low', 'low', 'high', 'high']","[-0.77783203125, -6.43359375, -0.88720703125, -2.68359375]","[-0.033818783967391304, -0.3386101973684211, -0.0443603515625, -0.12198153409090909]","[0.2745440602302551, 0.20241506397724152, 0.27166512608528137, 0.25137579441070557]",0.5230408971142367,0.5230408971142367,0.023040897114236736
trait_agreeableness_00865,agreeableness,high,baseline,none,trait_agreeableness_00865_act_002,high,"['trait_agreeableness_00865_act_001', 'trait_agreeableness_00865_act_002', 'trait_agreeableness_00865_act_003', 'trait_agreeableness_00865_act_004']","['Offer to spend a day with Searah doing activities they enjoy to distract them and lift their spirits.', 'Encourage Searah to talk about their feelings and reassure them that it’s okay to feel upset, reinforcing your support.', 'Advise Searah to analyze why they were rejected and look for areas where they can improve for future opportunities.', 'Suggest that Searah takes this rejection as a learning experience and immediately starts applying for other jobs.']","['high', 'high', 'low', 'low']","[-3.62109375, -0.041534423828125, -7.46875, -12.484375]","[-0.17243303571428573, -0.001661376953125, -0.32472826086956524, -0.5944940476190477]","[0.270222932100296, 0.3205437958240509, 0.232049822807312, 0.17718355357646942]",0.5907666663025817,0.5907666663025817,0.09076666630258168
trait_agreeableness_00866,agreeableness,high,baseline,none,trait_agreeableness_00866_act_003,low,"['trait_agreeableness_00866_act_001', 'trait_agreeableness_00866_act_002', 'trait_agreeableness_00866_act_003', 'trait_agreeableness_00866_act_004']","['Start delegating some tasks to professional services or other acquaintances, prioritizing your own commitments.', 'Perhaps you could gently discuss sharing some responsibilities with other close friends or family members of Nickalus to balance your workload.', 'Inform Nickalus that you need to set clear boundaries on what and when you can manage, to maintain your own work and life balance.', 'Maybe try scheduling specific times for Nickalus’s tasks, which could help you manage your time better without compromising your support.']","['low', 'high', 'low', 'high']","[-8.6796875, -4.1953125, -0.02545166015625, -5.78515625]","[-0.45682565789473684, -0.18240489130434784, -0.0009426540798611111, -0.24104817708333334]","[0.1947738230228424, 0.2562772035598755, 0.30726850032806396, 0.24168045818805695]",0.49795766916807993,0.49795766916807993,-0.0020423308319200695
trait_agreeableness_00867,agreeableness,high,baseline,none,trait_agreeableness_00867_act_002,low,"['trait_agreeableness_00867_act_001', 'trait_agreeableness_00867_act_002', 'trait_agreeableness_00867_act_003', 'trait_agreeableness_00867_act_004']","['Consider going to the party for a short time, so you can connect with your colleagues and still enjoy some time to unwind later.', 'Prioritize your need for rest this time; your well-being should come first, especially after a stressful week.', 'You should attend the gathering to show your support to your colleague and strengthen your social bonds.', 'Send a polite message explaining you had prior plans to relax alone and offer to catch up with your colleague another time.']","['high', 'low', 'high', 'low']","[-5.23828125, -0.040771484375, -6.3359375, -6.16015625]","[-0.20147235576923078, -0.0018532492897727273, -0.3519965277777778, -0.2678328804347826]","[0.2489427626132965, 0.30394357442855835, 0.21415472030639648, 0.23295900225639343]",0.4630974553169337,0.4630974553169337,-0.03690254468306631
trait_agreeableness_00868,agreeableness,high,baseline,none,trait_agreeableness_00868_act_002,low,"['trait_agreeableness_00868_act_001', 'trait_agreeableness_00868_act_002', 'trait_agreeableness_00868_act_003', 'trait_agreeableness_00868_act_004']","['Consider dropping the membership if the equipment issue continues to be a problem, as you’re paying to improve your health, not hinder it.', 'Find a new gym that meets your needs for equipment and space; your fitness goals should be your priority.', 'Perhaps you could discuss with your friends about occasionally visiting a different gym together, allowing for a balanced approach of companionship and better workout opportunities.', 'You could try scheduling your gym sessions during off-peak hours so you can still enjoy workouts with your friends without the overcrowding.']","['low', 'low', 'high', 'high']","[-9.09375, -0.0894775390625, -7.90625, -15.65625]","[-0.3368055555555556, -0.004260835193452381, -0.28236607142857145, -0.6021634615384616]","[0.2371133267879486, 0.3306574523448944, 0.2503795027732849, 0.1818496733903885]",0.43222919548582417,0.43222919548582417,-0.06777080451417583
trait_agreeableness_00869,agreeableness,high,baseline,none,trait_agreeableness_00869_act_001,high,"['trait_agreeableness_00869_act_001', 'trait_agreeableness_00869_act_002', 'trait_agreeableness_00869_act_003', 'trait_agreeableness_00869_act_004']","['Consider scheduling a one-on-one meeting with your manager to discuss your feelings and ideas respectfully and privately.', 'Perhaps you could write an email to your team, expressing your thoughts and feelings politely and suggesting a casual meeting to brainstorm ideas together.', 'Address the issue directly in the team meeting by clearly stating that your contributions need more attention and consideration.', 'Demand a dedicated session to present your ideas in the next team meeting, ensuring you get the uninterrupted floor to express your viewpoints.']","['high', 'high', 'low', 'low']","[-0.01096343994140625, -6.23046875, -6.3046875, -22.21875]","[-0.0005481719970703125, -0.23963341346153846, -0.315234375, -0.88875]","[0.3414413630962372, 0.26883310079574585, 0.24925830960273743, 0.14046721160411835]",0.6102744729857813,0.6102744729857813,0.1102744729857813
trait_agreeableness_00870,agreeableness,high,baseline,none,trait_agreeableness_00870_act_001,low,"['trait_agreeableness_00870_act_001', 'trait_agreeableness_00870_act_002', 'trait_agreeableness_00870_act_003', 'trait_agreeableness_00870_act_004']","['You should explain to your friend the importance of your work project and focus on meeting your professional deadlines.', 'How about offering to help your friend for just part of the day and spend the rest of the time on your work project?', ""Consider rescheduling your help for another time when you're less busy, ensuring your work isn't compromised."", 'Maybe you could reach out to other friends to help your friend move, providing a team that could ease your absence.']","['low', 'high', 'low', 'high']","[-0.087890625, -3.525390625, -3.072265625, -9.3046875]","[-0.00439453125, -0.141015625, -0.14629836309523808, -0.4045516304347826]","[0.2932361960411072, 0.2557901442050934, 0.254442423582077, 0.1965312361717224]",0.4523213803768158,0.4523213803768158,-0.047678619623184204
trait_agreeableness_00871,agreeableness,high,baseline,none,trait_agreeableness_00871_act_003,high,"['trait_agreeableness_00871_act_001', 'trait_agreeableness_00871_act_002', 'trait_agreeableness_00871_act_003', 'trait_agreeableness_00871_act_004']","[""Perhaps suggest a team meeting to collaboratively review everyone's progress and clarify any uncertainties about roles and responsibilities, ensuring Dyneshia feels included."", ""Directly ask Dyneshia to explain her lack of participation in front of the group, so there's clear accountability and understanding of the project stakes."", 'You might consider inviting Dyneshia for a coffee to gently discuss her current contributions and see if there is any support she needs to engage more with the project.', 'Send an email to Dyneshia detailing the sections of the project she needs to complete by specific deadlines, making it clear that her input is crucial and non-negotiable.']","['high', 'low', 'high', 'low']","[-8.046875, -3.53515625, -0.0364990234375, -10.5625]","[-0.28738839285714285, -0.11783854166666667, -0.001140594482421875, -0.30178571428571427]","[0.22212843596935272, 0.2631714344024658, 0.295746773481369, 0.21895331144332886]",0.5178752326015487,0.5178752326015487,0.017875232601548663
trait_agreeableness_00872,agreeableness,high,baseline,none,trait_agreeableness_00872_act_001,low,"['trait_agreeableness_00872_act_001', 'trait_agreeableness_00872_act_002', 'trait_agreeableness_00872_act_003', 'trait_agreeableness_00872_act_004']","[""Implement a strict policy where tasks are assigned based on a clear schedule and set consequences for non-compliance to motivate everyone's active participation."", ""Directly address the issue with those not pulling their weight, making it clear that their lack of participation is negatively impacting the group's dynamics."", 'Maybe initiate a task rotation system where everyone gets a chance to handle different responsibilities, ensuring no one feels overwhelmed or underutilized.', ""You could organize a friendly group meeting to discuss everyone's workload and gently encourage members to express their thoughts on balancing the tasks more equitably.""]","['low', 'low', 'high', 'high']","[-0.187255859375, -3.4375, -3.359375, -9.875]","[-0.006935402199074074, -0.12276785714285714, -0.12920673076923078, -0.35267857142857145]","[0.28709012269973755, 0.25568947196006775, 0.2540484070777893, 0.2031720131635666]",0.4572204134282408,0.4572204134282408,-0.042779586571759176
trait_agreeableness_00873,agreeableness,high,baseline,none,trait_agreeableness_00873_act_003,low,"['trait_agreeableness_00873_act_001', 'trait_agreeableness_00873_act_002', 'trait_agreeableness_00873_act_003', 'trait_agreeableness_00873_act_004']","['Plan a casual meet-up with Rua for a heart-to-heart, ensuring it’s a comfortable and private setting where you can openly discuss your feelings without distractions.', 'Send a thoughtful message to Rua expressing how much you value your friendship and gently highlight how their recent behavior has made you feel, suggesting ways to improve communication.', 'Directly confront Rua about the issue, stating clearly how their actions are affecting your friendship, and demand an explanation for their dismissiveness.', 'Set firm boundaries by telling Rua that the current state of your interactions is not acceptable, and propose that both of you need to commit to changes if the friendship is to continue.']","['high', 'high', 'low', 'low']","[-5.35546875, -2.732421875, -0.403076171875, -1.388671875]","[-0.1673583984375, -0.08538818359375, -0.014395577566964286, -0.03857421875]","[0.22788646817207336, 0.24735333025455475, 0.26555192470550537, 0.25920823216438293]",0.4752398196715036,0.4752398196715036,-0.024760180328496417
trait_agreeableness_00874,agreeableness,high,baseline,none,trait_agreeableness_00874_act_002,high,"['trait_agreeableness_00874_act_001', 'trait_agreeableness_00874_act_002', 'trait_agreeableness_00874_act_003', 'trait_agreeableness_00874_act_004']","['Inform your relatives that the will is legally binding and reflects the final wishes of the deceased, so they understand the legal standpoint.', 'Consider arranging a family meeting to openly discuss the will and express your willingness to understand everyone’s feelings and perspectives.', 'Suggest that disappointed family members seek legal advice if they feel strongly about the distribution of the inheritance, to clear up any misunderstandings officially.', 'You might want to offer support or share a part of the inheritance with those who were expecting to be included, to maintain harmony and show goodwill.']","['low', 'high', 'low', 'high']","[-6.53515625, -0.5673828125, -0.8486328125, -8.3046875]","[-0.26140625, -0.025790127840909092, -0.030308314732142856, -0.2863685344827586]","[0.22217197716236115, 0.28120049834251404, 0.27993282675743103, 0.2166946977376938]",0.4978951960802078,0.4978951960802078,-0.0021048039197921753
trait_agreeableness_00875,agreeableness,high,baseline,none,trait_agreeableness_00875_act_002,low,"['trait_agreeableness_00875_act_001', 'trait_agreeableness_00875_act_002', 'trait_agreeableness_00875_act_003', 'trait_agreeableness_00875_act_004']","['Perhaps you could arrange a casual outing where you discuss your thoughts and feelings to gauge Devontra’s reactions in a non-threatening environment.', ""Just tell Devontra directly; it's better to know where you stand rather than keeping it to yourself and wondering."", 'You might consider writing Devontra a thoughtful letter expressing your feelings, which can be a gentle way to share your emotions.', 'Ask Devontra straight up if they have romantic feelings for you too; it clears the air quickly, regardless of the outcome.']","['high', 'low', 'high', 'low']","[-7.03125, -0.1103515625, -10.84375, -3.53125]","[-0.2704326923076923, -0.00479789402173913, -0.4518229166666667, -0.14125]","[0.23384885489940643, 0.30499938130378723, 0.19505561888217926, 0.2660961151123047]",0.4289044865639355,0.4289044865639355,-0.07109551343606452
trait_agreeableness_00876,agreeableness,high,baseline,none,trait_agreeableness_00876_act_002,low,"['trait_agreeableness_00876_act_001', 'trait_agreeableness_00876_act_002', 'trait_agreeableness_00876_act_003', 'trait_agreeableness_00876_act_004']","['Set up a formal review meeting with Kirstine highlighting the seriousness of the loss and discuss performance improvement clearly.', 'Directly address the mistake by outlining the consequences and demand an explanation of what went wrong.', 'Suggest a meeting over coffee to review what went wrong in a supportive and constructive atmosphere, ensuring Kirstine feels valued.', 'Express gratitude for Kirstine’s dedication and hard work before gently discussing the error and exploring solutions together.']","['low', 'low', 'high', 'high']","[-12.4296875, -0.00978851318359375, -4.71484375, -6.9765625]","[-0.5918898809523809, -0.0005438062879774305, -0.19645182291666666, -0.348828125]","[0.17964287102222443, 0.3245101571083069, 0.26677584648132324, 0.22907112538814545]",0.4958469718694687,0.4958469718694687,-0.004153028130531311
trait_agreeableness_00877,agreeableness,high,baseline,none,trait_agreeableness_00877_act_003,low,"['trait_agreeableness_00877_act_001', 'trait_agreeableness_00877_act_002', 'trait_agreeableness_00877_act_003', 'trait_agreeableness_00877_act_004']","['Apologize for the inconvenience and kindly offer to verify the pricing with them to ensure they are charged correctly.', 'Gently suggest moving the conversation to a quieter part of the store to discuss their concerns more comfortably and resolve the issue peacefully.', 'Inform them firmly that raising their voice is not helpful and request that they calm down so you can address the problem effectively.', 'Advise them that the error will be looked into, but insist that they must maintain decorum in the store while the issue is being resolved.']","['high', 'high', 'low', 'low']","[-6.1328125, -4.2734375, -0.0394287109375, -4.1328125]","[-0.27876420454545453, -0.1709375, -0.0016428629557291667, -0.14251077586206898]","[0.21838095784187317, 0.24324467778205872, 0.28811579942703247, 0.25025856494903564]",0.4616256356239319,0.4616256356239319,-0.038374364376068115
trait_agreeableness_00878,agreeableness,high,baseline,none,trait_agreeableness_00878_act_002,high,"['trait_agreeableness_00878_act_001', 'trait_agreeableness_00878_act_002', 'trait_agreeableness_00878_act_003', 'trait_agreeableness_00878_act_004']","['Tell the child to stay put and call the local police department to handle it.', 'Approach the child gently, introduce yourself calmly, and ask if they need help finding their parents.', 'Inform the child to wait while you notify someone from the nearest store or shop to come and take responsibility.', 'Offer to stay with the child while you both look for a nearby police officer or security guard for assistance.']","['low', 'high', 'low', 'high']","[-4.08203125, -0.01861572265625, -8.375, -9.5625]","[-0.255126953125, -0.0009307861328125, -0.39880952380952384, -0.45535714285714285]","[0.2516274154186249, 0.3244546055793762, 0.2179502695798874, 0.20596767961978912]",0.5304223010069817,0.5304223010069817,0.030422301006981733
trait_agreeableness_00879,agreeableness,high,baseline,none,trait_agreeableness_00879_act_002,low,"['trait_agreeableness_00879_act_001', 'trait_agreeableness_00879_act_002', 'trait_agreeableness_00879_act_003', 'trait_agreeableness_00879_act_004']","['Offer a sincere apology with a kind smile to ease any discomfort caused.', 'Briefly say ""Sorry"" and then give them space by moving away a bit.', 'Immediately apologize to the person and ask if they are okay.', 'Just quickly apologize and then go back to minding your own business in the elevator.']","['high', 'low', 'high', 'low']","[-7.53515625, -0.1341552734375, -2.486328125, -6.37890625]","[-0.5382254464285714, -0.007891486672794117, -0.20719401041666666, -0.3752297794117647]","[0.18979166448116302, 0.322550892829895, 0.26426658034324646, 0.22339078783988953]",0.45405827865438747,0.45405827865438747,-0.04594172134561253
trait_agreeableness_00880,agreeableness,high,baseline,none,trait_agreeableness_00880_act_002,low,"['trait_agreeableness_00880_act_001', 'trait_agreeableness_00880_act_002', 'trait_agreeableness_00880_act_003', 'trait_agreeableness_00880_act_004']","[""Inform your boss that you'll be unavailable during those hours due to a mandatory class, and they'll just have to manage."", 'Just skip the job for the class period; your education should take priority over a part-time job.', 'Perhaps consider approaching your college advisor to discuss the possibility of an alternative section or independent study option for the course.', ""You could talk to your employer about adjusting your work hours so that they don't overlap with your class time.""]","['low', 'low', 'high', 'high']","[-6.8125, -0.87353515625, -1.8896484375, -2.013671875]","[-0.2725, -0.0436767578125, -0.08589311079545454, -0.09153053977272728]","[0.21456226706504822, 0.26973047852516174, 0.25858044624328613, 0.2571268379688263]",0.5157072688428381,0.5157072688428381,0.01570726884283813
trait_agreeableness_00881,agreeableness,high,baseline,none,trait_agreeableness_00881_act_001,high,"['trait_agreeableness_00881_act_001', 'trait_agreeableness_00881_act_002', 'trait_agreeableness_00881_act_003', 'trait_agreeableness_00881_act_004']","['You could offer to drive Stefanee home and then return to the party to explain her situation to the host.', 'Maybe suggest a compromise by asking Stefanee if she can stay a little longer, making both her and the host a bit more comfortable.', 'Tell the host directly that Stefanee is feeling unwell and you both need to leave, prioritizing her comfort.', ""Suggest to Stefanee that it's just a party and she should try to manage on her own for a bit if leaving early could cause unnecessary drama.""]","['high', 'high', 'low', 'low']","[-0.6083984375, -5.9375, -0.828125, -4.1875]","[-0.02765447443181818, -0.2199074074074074, -0.036005434782608696, -0.1350806451612903]","[0.2691844403743744, 0.22210358083248138, 0.26694586873054504, 0.2417660653591156]",0.49128804316914276,0.49128804316914276,-0.008711956830857237
